Method,Longitude,AnnualPrecipitation,MeanTemperatureofDriestQuarter,MeanDiurnalRange,AverageAridityIndex,SoilTypeWRB,SoilOrganicCarbon,BulkDensity
-0.033396296655236836,0.11286934414646976,-0.005087457092976573,0.2935567444663575,-0.05825527584795435,-0.03706797827300552,-0.018573616609368616,-0.1348790483968008,0.09670963649831346
-0.047684054759114886,0.1407671150717452,0.0033549800351031886,0.27727884624276206,-0.0954811125969772,-0.03070497664462322,-0.020963615168590213,-0.13861093518011006,-0.05587427800868545
-0.027635472862793012,0.1151717206201344,-0.0008446444157175282,0.29074487453364833,-0.055259530529974295,-0.034411163265541445,-0.008045321272448907,-0.13075383231292548,0.04559709807962272
-0.04221766840391431,0.13939159396947343,0.002040285372335329,0.2761176869606626,-0.09429531674262726,-0.031091159103445072,-0.010441475433306148,-0.12651318527798322,-0.0695065970445313
-0.02823346687381434,0.11502779350791129,-0.0016031279363859126,0.2919060338157478,-0.055259530529974295,-0.034411163265541445,-0.008281356800069176,-0.13990658672577397,0.04648385239681569
-0.04155656218161161,0.1407671150717452,0.0017595660845302588,0.27935974380885203,-0.08118363244565835,-0.02763737730841196,-0.0007507522345105703,-0.14153602144153724,-0.0526050601339532
-0.02281900309050729,0.11362433998036905,-0.0028392002733589774,0.2928039444349037,-0.10888106391625343,-0.050504385379756024,0.0028215289173968644,-0.049749118323948606,0.11325711376753085
-0.03835518205174368,0.13952999634500443,0.004309029407320959,0.27559642861374956,-0.1439474220735644,-0.03939804243155113,0.023950846284119223,-0.03612547145374532,-0.11434469400010108
-0.022257900890779368,0.11466335076749691,-0.0012268852604685793,0.2927938437952684,-0.10462046700597102,-0.04964781759030801,0.025510034008735232,-0.03037584622333975,0.10974026279030981
-0.05911028280486589,0.14068380275075912,0.004309029407320959,0.2745961450903812,-0.1427634823071571,-0.03939804243155113,0.021716744818463838,-0.014565670942799485,-0.10638180057769014
-0.05253289827735157,0.11382541084049055,-0.0036432955570742396,0.29216822462907616,-0.05162494331691464,-0.03476114305150602,0.023302212763230776,-0.13938730817111397,0.1124944915264897
-0.06393447818593014,0.13826191819513586,0.003550545886652578,0.27509118834188623,-0.08957552053829468,-0.028784323881945576,0.018600381607682463,-0.1419262118398132,-0.11387763917498986
-0.05653793464914453,0.14245922354633195,0.011634818690095703,0.24032242492002617,-0.07113386147133273,-0.027512192917651702,0.06128187053345776,-0.14012235382102076,-0.00897287061969191
-0.05590454873049038,0.14855694235420602,0.011993902270823009,0.27619336230966074,-0.07342377222371255,-0.02678080951896394,0.06147122679566705,-0.14048826707107936,-0.022554797771262236
-0.05520729687913856,0.14870086946642913,0.01275238579149139,0.2507456330376784,-0.0699937782843669,-0.02678080951896394,0.062135213339227495,-0.12881904770403454,-6.85110837217472e-05
-0.0669172033822323,0.14870086946642913,0.0041303646180890375,0.27503220302756126,-0.07489386713595514,-0.026287787257271517,0.061529500218331964,-0.1275780128308544,-0.04920532775277172
-0.061277878122143754,0.12281762079037216,-0.00044574408261054805,0.2893317362152876,-0.04799150581432973,-0.03105749698943317,0.060752227366862074,-0.13835279322358282,0.04798119055370453
-0.07479993448332066,0.14855694235420602,0.004240250492461146,0.27392089655943985,-0.08800555143292405,-0.0279051191614313,0.06021818235991608,-0.13593328997243215,-0.05920813697702606
0.11781573018553884,0.014172430708258542,0.16456884015107093,0.13980715305369887,0.2537003702798054,0.13867941284730118,0.04763202214676225,0.09401446097863475,0.015227460515404303
0.11690542580215242,0.012166499576159753,0.1626493426488148,0.1398585784628574,0.254712037387111,0.12911739826602842,0.08620859279195871,0.08385057242796762,0.05289301997691095
0.12312539913156041,0.011273662507488225,0.16056990765814338,0.1385470306605199,0.254712037387111,0.12911739826602842,0.08853000118679237,0.08360057415304807,0.054739853504081566
0.12572773203956886,0.00892441006992982,0.15537705073530267,0.13911571165378528,0.254712037387111,0.12911739826602842,0.09112849955155812,0.06475447574834503,0.058709960655053246
0.13057349250961978,0.011387930467596808,0.1572965482375588,0.13906428624462674,0.2448869156657437,0.13875759082458536,0.09869998648176058,0.07748261693863129,0.030580617301622225
0.13361416515667035,0.01855598141101853,0.1561832037700662,0.137636188945141,0.2448869156657437,0.13718978518250308,0.08275335003793385,0.07125887929415883,0.006600702654096692
0.1368629284470614,0.02511951993044423,0.14673651200261265,0.13437952174202827,0.2434661936017669,0.13407206842078676,0.05923242480908354,0.14355327471146376,0.001283762563856798
0.14361173522890994,0.02603400684024801,0.14522384841357763,0.13278620350796336,0.2445612581305906,0.1342657057465795,0.0325677754202444,0.1449127906897715,-0.00880339553221023
0.15206773199321896,0.02650459804403582,0.13749694721231812,0.12188520636834409,0.29154624087265524,0.13117123901074665,0.03462505933441386,0.14841078079952574,0.005620136151258203
0.1309544073142645,0.016644269665499447,0.15576441087146403,0.1347011898926662,0.24353593939483856,0.1389512281503781,0.04584397269519468,0.07345161004648948,0.010324554666258624
0.13337286565126802,0.019062728002502957,0.15576441087146403,0.1347011898926662,0.24353593939483856,0.13738342250829583,0.04584397269519468,0.06981116285665094,-0.002206539454438212
0.12292862352649585,0.01072821626162393,0.1540468741597847,0.1357226791210106,0.24027359529550005,0.12335090417404061,-0.039308344406022246,0.055926890959683374,0.0455714643767007
0.1270707227752185,-0.19149001141755775,0.026197720497488416,-0.12225437318477994,0.41479514187974,0.10590260280735561,-0.05726717381371944,0.1755542805945624,-0.022518286234355166
0.12878587374696862,-0.19115017757200006,0.026068825278905815,-0.12191453933922222,0.41479514187974,0.10590260280735561,-0.05812218914393323,0.1755542805945624,-0.019615993220271626
-0.0352335414351875,-0.0025402111757387227,-0.08590201242212175,-0.12870377224931495,-0.11985136130135872,-0.07422994028587782,0.07628343354743736,0.06505037255398376,0.0458191409311805
-0.053543636739445816,-0.013362392411283733,-0.08387620489070935,-0.12955404041675617,-0.12193696427096501,-0.07273063223088236,0.07876776584995254,0.06455154917526515,0.127391449882912
-0.08178782967922968,-0.0068757792907518656,-0.0806327847377034,-0.13039735552218093,-0.15827494432715514,-0.07924006635636174,0.07587557461976784,0.04129742716398415,-0.08491551435055504
-0.051008370968646695,-0.013688856676177648,-0.070648441586488,-0.12432022431404748,-0.15191417433055718,-0.07059277445317816,0.06995127947336845,0.0553273504527492,-0.043517877114200215
-0.054548765069010414,-0.013688856676177648,-0.07091033254895064,-0.1284719934884939,-0.16502585862752608,-0.07221010635733795,0.05707745044393354,0.03637782773385057,-0.08351207620574368
-0.08655354790884451,-0.015208304890672547,-0.07721565263150452,-0.1284719934884939,-0.16530151213350228,-0.0797619650535454,0.05196008283543977,0.03567534607900142,-0.10202382308957057
-0.058969346416146956,-0.02126887829248431,-0.0688171084795435,-0.12741990332860678,-0.1575331367281992,-0.07289960967467768,-0.03425896294891302,0.045527017191746406,-0.040672631190624836
-0.05364300495579366,-0.009094649594297271,-0.07707267336032118,-0.1286951983848278,-0.1305090459200507,-0.07307718428044908,-0.042628944734383535,0.048911035583194325,0.08372346602816136
-0.06186976590421318,-0.022788326506979203,-0.07540138851647392,-0.1310484801332561,-0.17064482102516812,-0.07490312403765932,-0.04657003695805718,0.02494270902933528,-0.08630425575605151
-0.051519015669084935,-0.02185438402265504,-0.07125506376187161,-0.13083146210051025,-0.1653348207568515,-0.07332555824212977,-0.05038484284851961,0.02630393808518907,-0.06758302057760875
-0.051177078913543214,-0.023373832237149932,-0.07630658876376983,-0.13083146210051025,-0.1653348207568515,-0.07371174070095163,-0.05084473039757551,0.024622308001517896,-0.08070155262966945
-0.049572874480966804,-0.01444461912251732,-0.07427892488891932,-0.1313322724092056,-0.1670902251087527,-0.07340610800863817,-0.057769188755172535,0.026815281047202506,-0.12437589200975806
-0.04939263976427143,-0.010983355551887217,-0.07011355864083872,-0.13053997956832436,-0.16410318691105055,-0.0712750917625459,-0.045103963454385124,0.024612202311050276,-0.06533615889733153
-0.045130042912121325,-0.011394635552858025,-0.07425988339544104,-0.1307569976010702,-0.16305930243362243,-0.07166127422136775,-0.04595675010079783,0.02286687505597435,-0.08251009378370182
-0.035439711624141466,-0.009875187338363126,-0.07011355864083872,-0.13196832204314962,-0.16445419669025313,-0.0712750917625459,-0.045649924004664125,0.026278282810464633,-0.06809878884969496
-0.028111346054492246,-0.009875187338363126,-0.07646644582728267,-0.12825706880505233,-0.15134251239328422,-0.06965775985838611,-0.044075256014710885,0.04686088240918551,-0.018955185478801262
-0.034001764296008444,-0.013336450908993231,-0.07313741976788644,-0.132469132351845,-0.16517893716261026,-0.07166127422136775,-0.04671359241994775,0.02678962577247807,-0.12660521729607377
-0.02267959762309547,0.0022990413598239588,-0.07682552940800998,-0.12953236386127334,-0.125296680991077,-0.07038914325707386,-0.04625409560289481,0.05091415833499886,0.08462311164190414
-0.02267959762309547,-0.0011761961707541923,-0.0788949057705631,-0.12953236386127334,-0.1272967104102787,-0.07122368149625281,-0.04625409560289481,0.050550297870271696,0.06685865516761799
-0.035097774868599746,-0.011394635552858025,-0.07516508364273694,-0.13196832204314962,-0.16445419669025313,-0.07166127422136775,-0.04610981155372003,0.02459665272679346,-0.08121732090175567
-0.02267959762309547,0.0022990413598239588,-0.07682552940800998,-0.12953236386127334,-0.125296680991077,-0.07038914325707386,-0.04625409560289481,0.05091415833499886,0.08462311164190414
-0.01806448498049944,-0.0072106860814846714,-0.07659968978700518,-0.13064910432256846,-0.1284755883192104,-0.07428136515039166,-0.04625409560289481,0.04841573076001367,0.04505219021024438
-0.035097774868599746,-0.006628575342969997,-0.07542087436541775,-0.12192744828197667,-0.16840533464205465,-0.06297399630764917,-0.08521830753999377,0.02459665272679346,-0.08121732090175567
0.027332779915514086,0.003197731346646951,-0.08725046466690241,-0.08601338033100416,-0.13022555776970757,-0.061701865343355304,-0.07675502687411279,0.05341109676034028,0.0720733075857469
0.0040867353744392775,-0.0024446258715966522,-0.09567769253687548,-0.11846434573975238,-0.132282428677325,-0.06559408723667311,-0.0837663502519188,0.05318967126959383,0.03537367194011248
-0.009073619770563139,-0.0051091271284751,-0.08840945666933704,-0.12133290419435071,-0.16741940908373476,-0.06258781384882733,-0.08316217865368812,0.02853409070592687,-0.06751528698496438
0.030374514052413436,0.006135192460692448,-0.08725046466690241,-0.11765516835717624,-0.1252849746808915,-0.061701865343355304,-0.07874451020008742,0.05709845943609508,0.08482557121270712
0.03498962669500945,-0.00337453498061618,-0.08702462504589757,-0.12512260603885608,-0.1293055099736579,-0.07428136515039166,-0.06295243802639619,0.056734598971367914,0.05119245111948653
0.022731529991724085,-0.010805096447382654,-0.08718132437723534,-0.09927608173529699,-0.13035913216812917,-0.06965775985838611,-0.040950316682239606,0.05266161800642183,0.04800751732339173
0.01159839167415702,0.12532358591413995,-0.0703437826664452,-0.06734494988032884,-0.12249795944032381,-0.04664711404177385,-0.0328542893422386,0.10274605330612914,0.056141179761367496
0.014552192939427002,0.11880903263500082,-0.0752604172647375,-0.06658063597299045,-0.12149555290006396,-0.04737849744046162,-0.032805609586450055,0.09851594350621239,0.04151356743187959
0.02984181000703421,0.11268237480264151,-0.08231863138868069,-0.09187605253470413,-0.11713844898578513,-0.05127071933377943,-0.07104423428469576,0.10128272221146459,0.02702324090921804
0.03942406857552165,0.11268237480264151,-0.07606202752980819,-0.09652967311893933,-0.11629682102115214,-0.04753429620473036,-0.09971388722316621,0.09918116028226716,0.04015318321865262
0.031089253745548242,0.1261237775543465,-0.07625885878923983,-0.06693255638466412,-0.12166578502609642,-0.04664711404177385,-0.06962191719537619,0.09526542376789177,0.05351630234056942
0.027088722843702107,0.12382988833034969,-0.0752604172647375,-0.06331338826640696,-0.1158128716081277,-0.04664711404177385,-0.03261625332424077,0.09767356264643236,0.05818863943846028
0.03144054260316176,0.12609076092908103,-0.06931617648847563,-0.06653577249775271,-0.11889809333081207,-0.04664711404177385,-0.03046119655524948,0.0973669856970892,0.056141179761367496
-0.00271191986458678,0.1213919106037436,-0.05729099205709634,-0.09254570063060462,-0.114155259089942,-0.04737849744046162,-0.03570588655369494,0.11234131271943922,0.07802054422449983
-0.005465007027918885,0.12051785414709403,-0.05729099205709634,-0.06764706795580237,-0.12270313042301952,-0.04664711404177385,-0.033527046965511016,0.1083682926896798,0.06051532691903144
-0.0058697180892692356,0.12532358591413995,-0.05834703957564402,-0.06780817801631482,-0.12270313042301952,-0.047690429993285835,-0.038749901014913095,0.1067959495775989,0.056937514585210375
-0.005753654001486133,0.12355367751569246,-0.05843249717812922,-0.09175895226630117,-0.11425485845445404,-0.0484218133919736,-0.03893925727712237,0.10921067354945983,0.09636746163676202
-0.0058697180892692356,0.12532358591413995,-0.05834703957564402,-0.09163651083657724,-0.1419859641115326,-0.04839194782904427,-0.045055050121704424,0.1067959495775989,-0.012033964275472164
0.06018806015943715,0.010085133122083848,0.16786447238918917,0.11631715133003338,0.32011108949502265,0.13623605643356101,0.03478755175812674,0.21960814832038442,-0.005148423493635947
0.1728926753768897,0.02337222074732111,0.13730599796941365,0.11029184855095484,0.3019895509926832,0.11985134000017397,0.17651343261644006,0.22606255060441488,0.015043006709335695
0.17750950679964358,0.021709643955302622,0.13708888205510109,0.11022081579530763,0.3026062698935791,0.11985134000017397,0.17675902677389102,0.22578291151808325,-0.025146830770146084
0.17750950679964358,0.021709643955302622,0.13708888205510109,0.11022081579530763,0.3026062698935791,0.11985134000017397,0.17675902677389102,0.22578291151808325,-0.025146830770146084
0.17259617574964936,0.02337222074732111,0.13721723715942724,0.11030517036573954,0.3019895509926832,0.11985134000017397,0.17551857386053707,0.22606255060441488,0.01640980408768069
0.17296337259985298,0.02367535632622522,0.1357372473199444,0.11030517036573954,0.3019895509926832,0.11944544856109224,0.17298042031739147,0.22587691282960828,0.02034914425508962
0.1728926753768897,0.02337222074732111,0.13730599796941365,0.11029184855095484,0.3019895509926832,0.11985134000017397,0.17651343261644006,0.22606255060441488,0.015043006709335695
0.1709393654206872,0.02337222074732111,0.13721723715942724,0.11030517036573954,0.3017302092627393,0.12006166260458694,0.17538081803806646,0.21119629101181245,0.01640980408768069
-0.023073723244920484,-0.15952365467268118,0.12276366041164964,0.09148596898986848,0.11449631011427337,0.06220205833181551,-0.05015238099963896,-0.13150065592817123,0.007432648622161251
-0.03708808693246099,-0.17907127241384566,0.14516791704153062,0.08660568808312287,0.16721509752327232,0.05096077291680299,-0.038624818759703326,-0.21276570510560072,-0.0488625746917304
-0.027584580289483688,-0.17838757088267468,0.15097509352145705,0.11169323212232339,0.22370720845495215,0.08074112197178,0.06240688524167966,0.1529358356902884,0.030560211367803975
-0.023460823456980414,-0.15776716151895329,0.14441126253414038,0.09105589063189908,0.20894378051278042,0.0730584459066738,-0.02787569269951494,0.07488923583000441,0.007867101571909023
-0.047960305742127146,-0.17051199260176553,0.12649517971743013,0.08641071530406867,0.19225478848753552,0.07280503857021801,0.1462377111725962,0.0300966749321506,0.02647470491239353
-0.0544881688699678,-0.1629134671425022,0.12649517971743013,0.08576551758589822,0.20081976369707655,0.07123723292813576,0.139207445740241,0.05205708237899467,0.003717052888658856
0.05900485153612082,0.041410803440867054,0.027376359391654816,0.26534017893024564,-0.049549518738459884,-0.04505500795897868,0.09487269995193895,0.055783777367970945,0.02949586192111622
-0.01998673574323959,0.06628261226279665,0.01724730312153015,0.30229967820791137,-0.03668419920444273,-0.05681735699005151,0.05601976793303382,-0.07790926893762956,0.0281640821219962
-0.018635004072928875,0.07890277728433331,0.02360243857108262,0.30322761455509506,-0.03668419920444273,-0.048204278066502265,0.07336515600619918,-0.10484326645192718,0.033602888686427475
-0.02339331679689188,0.044399430355142315,0.009321031460731669,0.26579244196180013,-0.04105091045278627,-0.04614200653420181,0.23571683740794888,0.0462231751590791,0.041855285703189984
0.006828722873658411,0.056531024592747135,0.0013096571723446005,0.28459775335340753,-0.04144504086360257,-0.048236757801674676,0.0486163376727179,0.0590820535728844,0.10173145586336257
-0.013552767257087282,0.05249030704437805,0.011475865425769973,0.22860951767361246,-0.06730214276419387,-0.04550399717534494,0.24688026893623596,0.04248736176405031,-0.007617452497198327
-0.034888002841518925,0.07522764251079378,0.020347510933137997,0.2743631251683217,-0.03821211187409607,-0.043833267122373176,0.27282340510592223,-0.11248586494083919,0.039167947228847796
-0.03384805326523479,0.06693126442820388,0.025355078057662916,0.28064783501558505,-0.03810001825725653,-0.03899065122215707,0.27207222333459025,-0.08708832761864291,0.035940559726146834
-0.03422756331715023,0.061295489261179344,0.013576658362374651,0.2840343073747715,-0.03927889616618819,-0.05162541664498485,0.2682711253612763,-0.07866864067855443,0.04020201754305585
-0.023176691806378984,0.05207382903047838,0.021008648465626542,0.24347580350742712,-0.06318230100125162,-0.047820141257114146,0.2796354639178503,-0.06990774939608885,-0.013447462365010326
0.06521590515603938,0.06872900135038292,0.022276722430395864,0.2677623734973098,-0.06778124450800975,-0.045697587399855716,0.2697610173909458,-0.06478214893525946,-0.023886525034156614
0.06272484273410149,0.07089774007525532,0.017537947247024864,0.2693898867430014,-0.054796062408075726,-0.037214341738251,0.28584431543398153,-0.08306113552703082,-0.023965332542967264
0.01861826166784582,0.04872646951489592,-0.006273019651368458,0.265368320317168,-0.04272358104669962,-0.04675669872684283,0.19418521502864458,0.03124478920049047,0.07604009337222074
0.01861826166784582,0.04872646951489592,-0.006273019651368458,0.2644317508639924,-0.04272358104669962,-0.04675669872684283,0.19418521502864458,0.013169628481519815,0.07229122917945445
0.018381742055602824,0.04872646951489592,-0.004074456414323165,0.2644120212230821,-0.04272358104669962,-0.04560938716337336,0.19984062013977558,0.013169628481519815,0.06541040235419628
0.01861826166784582,0.04872646951489592,-0.006273019651368458,0.265368320317168,-0.04272358104669962,-0.04675669872684283,0.19418521502864458,0.03124478920049047,0.07604009337222074
0.01861826166784582,0.04872646951489592,-0.006273019651368458,0.2644317508639924,-0.04272358104669962,-0.04675669872684283,0.19418521502864458,0.013169628481519815,0.07229122917945445
0.01861826166784582,0.04872646951489592,-0.006273019651368458,0.265368320317168,-0.04272358104669962,-0.04675669872684283,0.19418521502864458,0.03124478920049047,0.07604009337222074
-0.04070611840449186,0.09875637135875932,0.16386856498363933,-0.12015801852995268,0.2927725076289344,0.14696412615678237,-0.03888860712397081,-0.19322765826086952,0.09484162570816525
-0.03963356939453049,0.10366171965188957,0.16386856498363933,-0.12015801852995268,0.2846250081099589,0.15095553040387547,-0.01843728136249701,-0.19322765826086952,0.09484162570816525
-0.03963356939453049,0.10366171965188957,0.16386856498363933,-0.12015801852995268,0.2846250081099589,0.15095553040387547,-0.01843728136249701,-0.19322765826086952,0.09484162570816525
-0.03963356939453049,0.10366171965188957,0.16386856498363933,-0.12015801852995268,0.2846250081099589,0.15095553040387547,-0.01843728136249701,-0.19322765826086952,0.09484162570816525
-0.04227606787816388,0.10366171965188957,0.16386856498363933,-0.12015801852995268,0.2869348715901115,0.15114943647723314,-0.018611971886214763,-0.19322765826086952,0.09515504516200611
-0.04204488000808191,0.10424722538206031,0.16395064027779754,-0.1198848386126418,0.28892998528774116,0.15273475939337444,-0.007386575550389149,-0.19157204826308527,0.09542822507931699
-0.04204488000808191,0.10424722538206031,0.16395064027779754,-0.1198848386126418,0.28892998528774116,0.15273475939337444,-0.007386575550389149,-0.19157204826308527,0.09542822507931699
-0.04204488000808191,0.10424722538206031,0.16395064027779754,-0.1198848386126418,0.28892998528774116,0.15273475939337444,-0.00202541527244476,-0.19029623920615188,0.09648236447060726
-0.04818705582663564,0.10424722538206031,0.16480240700872437,-0.1198848386126418,0.28928046409410124,0.15420125709093438,-0.001466965585830919,-0.19040387223735145,0.09950498039889988
-0.059141279210361705,0.10424722538206031,0.16480240700872437,-0.12018231830427385,0.29301080477395014,0.15420125709093438,-0.002604208387662469,-0.19107446370076697,0.09783213475780354
-0.08644300473884924,-0.1921433073308388,0.1218512724036181,-0.024331790541310003,0.17662539762071072,0.06353062653926966,0.005009310245033793,-0.207401255614232,-0.04971338601986411
-0.08716982895436257,-0.19218230214220472,0.12106689628114335,-0.02511616666378469,0.17662539762071072,0.06454365770014016,0.011324431280367336,-0.20939214807350068,-0.04924891861063532
-0.0938365609286336,-0.18387897213450355,0.12197827995805915,-0.024861880815655713,0.17696410593859463,0.06350970745109587,0.05222662842496831,-0.20698822972994846,-0.06102820056540112
-0.08791551540328908,-0.1808722270082464,0.12197827995805915,-0.024861880815655713,0.18555609523039882,0.0634588273862967,0.04550435103939222,-0.20698822972994846,-0.05999382190864248
-0.09580541915221961,-0.18433656140007176,0.13127665982502,-0.02556901617361266,0.18555609523039882,0.0634588273862967,0.03271814115079558,-0.20519151405877564,-0.0633944060321656
-0.09453678525338041,-0.18433656140007176,0.13403054073671192,-0.025687763947758936,0.18555609523039882,0.0634588273862967,0.039744209652797284,-0.20519151405877564,-0.061447793895851234
-0.09480790814402329,-0.18433656140007176,0.13403054073671192,-0.025687763947758936,0.18555609523039882,0.0634588273862967,0.0264893179737135,-0.205788068952827,-0.047325224432073175
0.0557466677186467,-0.16633150459250368,0.13861687707082257,-0.10372065346135706,0.32444464353135777,0.1058052192929272,0.019466000723890035,-0.019671371093026656,-0.0022851321471807746
0.014129247836468994,-0.162697715423157,0.14285512333235306,-0.10056463761682215,0.32518672874289983,0.10597116782819781,0.011425685904675988,-0.032203755429446826,-0.057392964462007034
0.012217687444326992,-0.1539284120757742,0.14285512333235306,-0.09988429081062493,0.32118052081003384,0.09960619447961999,-0.04144576551752765,-0.032245921236138335,-0.045114174960187076
0.012217687444326992,-0.1539284120757742,0.14285512333235306,-0.09988429081062493,0.32118052081003384,0.09960619447961999,-0.04144576551752765,-0.032245921236138335,-0.045114174960187076
0.01658545290101729,-0.162697715423157,0.14001987524383325,-0.10339988570534196,0.32518672874289983,0.1049581366673273,0.003793510983640898,-0.02921678012620436,-0.05780434002812902
0.02422295387568014,-0.16483229787523845,0.135728386006024,-0.11652796514170072,0.3057759670383393,0.10598122259906292,0.029434556766403552,-0.025222592351194263,0.0221580396767581
0.025715115157063716,-0.15756220124512088,0.1421868572310018,-0.10678678576503034,0.30960932401429314,0.09932691995056317,-0.036964002820184166,-0.030037179164286526,-0.02263067314839612
0.020718344781844665,-0.1568823534904913,0.14420470098524496,-0.10038409309293891,0.32056380190913797,0.09960619447961999,-0.03856298231325822,-0.033142493521547446,0.007499884685647067
0.02100701754168821,-0.1568823534904913,0.14429143101252093,-0.10040819652143038,0.32056380190913797,0.09960619447961999,-0.03879268160577999,-0.033142493521547446,0.004893979378564204
0.008056446755557365,-0.148856913625366,0.15054936544949402,-0.12396081291359076,0.3031958231719476,0.10700209464640231,0.06569147724097904,-0.011100692787365314,0.005804339621383131
0.02144189384862372,-0.15607865858183,0.14371365311478979,-0.09911469926307273,0.32056380190913797,0.09960619447961999,-0.013179846632711227,-0.033016183762190184,0.0034705360910253294
0.01602251430880389,-0.15123422535595213,0.1285612179021895,-0.0933909435037821,0.31387307485436083,0.08982591764848999,0.1892279443495358,-0.03122540424882237,-0.041259522016106456
0.01602251430880389,-0.15123422535595213,0.1285612179021895,-0.0933909435037821,0.31387307485436083,0.08982591764848999,0.1892279443495358,-0.03122540424882237,-0.041259522016106456
0.025218122627073382,-0.1537202702408309,0.1286722421584979,-0.0934469526847492,0.31325635595346496,0.08982591764848999,0.1935229293981464,-0.031827942750031195,0.006795909544856071
0.027002010232514362,-0.1544001179954605,0.12273110092977613,-0.09690981478969218,0.3002711738535308,0.08987658495360897,0.17830192344107154,-0.019539330540857408,0.004139459047160093
0.025079008214243654,-0.1544001179954605,0.1285031540662923,-0.09349485452940062,0.31325635595346496,0.08965996911321938,0.1889116995753931,-0.03151235853286004,0.012293455790025092
0.025218122627073382,-0.1537202702408309,0.1286722421584979,-0.0934469526847492,0.31325635595346496,0.08982591764848999,0.1935229293981464,-0.031827942750031195,0.006795909544856071
0.025079008214243654,-0.1537202702408309,0.1286243169927225,-0.09349485452940062,0.31325635595346496,0.08982591764848999,0.19245229710249415,-0.031827942750031195,0.008101483263764909
-0.1200178729443283,-0.2238917369521041,0.013334130212547084,-0.12750526476463703,-0.24383878031493636,-0.07646473568170309,0.05465830960447618,-0.078214478237673,-0.12261802517977725
-0.11867863478910784,-0.20564557161901856,0.004157897838740307,-0.13955858814464783,-0.2490031715336912,-0.07157552368896938,-0.09638286477184994,-0.08718144844112385,-0.06503173975202546
-0.0891211112027791,-0.20564557161901856,0.004527645595047055,-0.13960264309074308,-0.247957505113043,-0.0644098474515838,-0.09742964637138381,-0.08654641355704643,-0.06342956258904527
-0.09097516224758147,-0.20564557161901856,0.0047345322585647855,-0.13955858814464783,-0.247957505113043,-0.0644098474515838,-0.09717572342271129,-0.08654641355704643,-0.06044561657670899
-0.08750017929959113,-0.20217835348221896,0.004804746119249365,-0.13964588795857363,-0.2486822455854001,-0.0644098474515838,-0.09801673596241504,-0.0886445657091218,-0.103644147853879
-0.07579250242257893,-0.20905326615832262,-0.0003195600426638519,-0.13966257883397967,-0.232015953449233,-0.06300979176441483,-0.0958195750478164,-0.09774722551866628,-0.08595855253679492
-0.0588186773482526,-0.20902570552718658,0.007360741473262023,-0.13772138317261032,-0.24739287863867243,-0.06151277248972819,-0.08442164318874804,0.06178195775424506,-0.09795241236990795
-0.06043960925144062,-0.21249292366398614,0.007083640949059713,-0.13767813830477976,-0.2466681381663153,-0.06151277248972819,-0.0838345535977168,0.06388010990632043,-0.05773782710507421
-0.04974229366587793,-0.20691872240806736,0.011164827422118084,-0.11253793636499292,-0.21839658322746514,-0.0605258162602885,-0.08376524150340006,0.045333396403808845,0.03818639614396567
-0.059389724924865786,-0.21590061820329026,0.00615143023343228,-0.13716279251713484,-0.2466681381663153,-0.06141684020445528,-0.08442458036503309,0.06289091573945504,-0.04900478265814836
-0.0588186773482526,-0.20902570552718658,0.007360741473262023,-0.13772138317261032,-0.24739287863867243,-0.06151277248972819,-0.08442164318874804,0.06178195775424506,-0.09795241236990795
-0.05520672948951701,-0.20870464744663283,0.007360741473262023,-0.13772138317261032,-0.24718192414844903,-0.06151277248972819,-0.08434808945943764,0.05756444359542196,-0.09795241236990795
-0.055142995605376575,-0.21287015528040082,0.0047673192670071515,-0.14048384781753445,-0.24511707350015788,-0.06310572404968774,-0.09518325299415116,-0.05729927101805836,-0.06575093442769979
-0.054093111278801745,-0.21287015528040082,0.0056945975691151465,-0.13996850202988953,-0.24511707350015788,-0.06310572404968774,-0.09455059688714106,-0.05729927101805836,-0.059863053043986314
-0.054093111278801745,-0.21287015528040082,0.0056945975691151465,-0.13996850202988953,-0.24511707350015788,-0.06310572404968774,-0.09455059688714106,-0.05729927101805836,-0.059863053043986314
-0.054093111278801745,-0.21287015528040082,0.0056945975691151465,-0.13996850202988953,-0.24511707350015788,-0.06310572404968774,-0.09455059688714106,-0.05729927101805836,-0.059863053043986314
-0.0527347532051472,-0.21627784981970488,0.0005855681473904713,-0.13863372332839352,-0.23200538920318897,-0.06405339487484149,-0.0962195294724739,-0.06696466069707316,-0.06251135702015896
-0.05568004852888001,-0.21627784981970488,-0.0002756695878771614,-0.14066779078362668,-0.23394780192110048,-0.06300979176441483,-0.0951663665859842,-0.06850008297967823,-0.08675481148489093
0.030968975285296147,-0.21310177469245195,0.03173888367724337,-0.1365813333994162,-0.24356970276210493,-0.06151277248972819,-0.07921988011197767,0.050564424707540294,-0.051130045767964726
0.03201885961187098,-0.21310177469245195,0.032666161979351356,-0.13606598761177127,-0.24356970276210493,-0.06151277248972819,-0.07858722400496759,0.050564424707540294,-0.04524216438425129
0.033382315829832705,-0.2177677049371221,0.029352213062208768,-0.14005018079576084,-0.2087897043787269,-0.0605258162602885,-0.08143266722382862,0.02385579407933999,0.048020877095570846
0.02497119656601265,-0.216509469231756,0.03288625432610305,-0.13676527636550842,-0.23240043118304754,-0.06141684020445528,-0.07962849996209745,0.039363612745920436,-0.07243805027483305
