Longitude,SiltContent,BulkDensity,Isothermality,SoilTextureUSDA,UpperD_m,AnnualMeanTemperature,MeanTemperatureofWarmestQuarter,SoilTypeWRB,Direction,TillageClass,PrecipitationofDriestQuarter,SamplingTimeClass,PrecipitationofColdestQuarter
1.4,0.623,1.07,37.937744140625,1.2888231160356798,0.0,13.26666641235352,20.76666641235352,1.3934030168540472,1.379181331892337,1.4499228068822323,146.0,1.4454596211332846,157.0
1.4,0.623,1.42,37.937744140625,1.3014063387274846,0.0,13.26666641235352,20.76666641235352,1.4142300872928362,1.385250306490327,1.4591193725516707,146.0,1.4497476404405794,157.0
1.4,0.374,1.28,37.937744140625,1.4626370389094274,0.0,13.26666641235352,20.76666641235352,1.4177007526931111,1.3865644566154327,1.4600531108721861,146.0,1.4502614827577456,157.0
1.4,0.374,1.4,37.937744140625,1.4650240692311398,0.0,13.26666641235352,20.76666641235352,1.4213903759545192,1.3879885326016033,1.4611872637915153,146.0,1.4508766756876315,157.0
1.4,0.516,1.23,37.937744140625,1.6687999433598981,0.0,13.26666641235352,20.76666641235352,1.4233554740552528,1.3889309283809392,1.591325119513472,146.0,1.4511182055506555,157.0
1.4,0.516,1.41,37.937744140625,1.6638088007651572,0.0,13.26666641235352,20.76666641235352,1.429018973183584,1.3910520699834907,1.5916555033186917,146.0,1.4523198782456381,157.0
1.4,0.58,1.21,37.937744140625,1.3052952716862447,0.0,13.26666641235352,20.76666641235352,1.4321502499486007,1.3924337475802966,1.5890540169164178,146.0,1.452940039144174,157.0
1.4,0.58,1.4,37.937744140625,1.3144724277913822,0.0,13.26666641235352,20.76666641235352,1.4436014198734555,1.396568451638599,1.5978934105385134,146.0,1.455796829690771,157.0
1.4,0.302,1.23,37.937744140625,1.5755015284095053,0.0,13.26666641235352,20.76666641235352,1.4446473610667527,1.3973782062347457,1.5933268724580154,146.0,1.4559822788237455,157.0
1.4,0.302,1.4,37.937744140625,1.5775564763085443,0.0,13.26666641235352,20.76666641235352,1.4506758506497608,1.3998856459457873,1.5956349326066825,146.0,1.4575544222697951,157.0
1.4,0.502,1.35,37.937744140625,1.6548362026917542,0.0,13.26666641235352,20.76666641235352,1.4503839906930522,1.4002729848521571,1.4615175406050502,146.0,1.4574185978161895,157.0
1.4,0.502,1.39,37.937744140625,1.6470455403874642,0.0,13.26666641235352,20.76666641235352,1.4525407911019728,1.4015102479090233,1.4626814061172206,146.0,1.4579826831495766,157.0
1.4,0.623,1.34,37.937744140625,1.3174133383744926,0.0,13.26666641235352,20.76666641235352,1.4511039284064482,1.4014765664067876,1.4616023828264673,146.0,1.457520816422826,157.0
1.4,0.623,1.38,37.937744140625,1.3204822491618695,0.0,13.26666641235352,20.76666641235352,1.4521612957102565,1.4023257690876119,1.4621062987351314,146.0,1.4577866212841404,157.0
1.4,0.374,1.42,37.937744140625,1.465591448851339,0.0,13.26666641235352,20.76666641235352,1.4488553604931318,1.4015627886981459,1.4598130340301336,146.0,1.456742206630664,157.0
1.4,0.374,1.4,37.937744140625,1.4615006118037155,0.0,13.26666641235352,20.76666641235352,1.4464698153961741,1.4010993503753906,1.4580866051013677,146.0,1.4559475134343272,157.0
1.4,0.516,1.21,37.937744140625,1.6323922738159684,0.0,13.26666641235352,20.76666641235352,1.4446711861455948,1.4008250597980858,1.5900825740210245,146.0,1.4553130348778907,157.0
1.4,0.516,1.41,37.937744140625,1.6151178938447115,0.0,13.26666641235352,20.76666641235352,1.441805657033682,1.400110000109214,1.5808195002386909,146.0,1.4543214822812642,157.0
1.4,0.58,1.24,37.937744140625,1.3204726222284797,0.0,13.26666641235352,20.76666641235352,1.441189793895412,1.4002403365274338,1.5752824395290612,146.0,1.4540302043155917,157.0
1.4,0.58,1.43,37.937744140625,1.3215855433569235,0.0,13.26666641235352,20.76666641235352,1.439966353337884,1.4001155102644178,1.5691809082154353,146.0,1.4535346186549427,157.0
1.4,0.302,1.24,37.937744140625,1.574121786706037,0.0,13.26666641235352,20.76666641235352,1.4367069676427675,1.399149888344226,1.5604575864387815,146.0,1.4523498359934033,157.0
1.4,0.302,1.37,37.937744140625,1.5697811514459628,0.0,13.26666641235352,20.76666641235352,1.4358441755874531,1.399123852280737,1.5554787426389094,146.0,1.451945561929012,157.0
1.4,0.502,0.97,37.937744140625,1.6045699877976114,0.15,13.26666641235352,20.76666641235352,1.4338009770045703,1.3985949453094295,1.456724742316531,146.0,1.4511300267981553,157.0
1.4,0.502,1.5,37.937744140625,1.634105107264818,0.15,13.26666641235352,20.76666641235352,1.449341209660431,1.4054041541285094,1.4680870136215345,146.0,1.4564076321197412,157.0
1.4,0.623,1.05,37.937744140625,1.32105969449035,0.15,13.26666641235352,20.76666641235352,1.4518935528702832,1.4068580034168527,1.4697365796295874,146.0,1.4572565809791305,157.0
1.4,0.623,1.5,37.937744140625,1.337784263380687,0.15,13.26666641235352,20.76666641235352,1.4693320792218638,1.4147101075629371,1.4827443679455772,146.0,1.463438411859003,157.0
1.4,0.374,1.13,37.937744140625,1.458377397150892,0.15,13.26666641235352,20.76666641235352,1.4680201337478693,1.414596780954697,1.4815438759842323,146.0,1.4630055820167471,157.0
1.4,0.374,1.5,37.937744140625,1.4752838944613529,0.15,13.26666641235352,20.76666641235352,1.477407910780263,1.4191502977770942,1.4885587809187324,146.0,1.4664715594956985,157.0
1.4,0.516,1.31,37.937744140625,1.631383834069019,0.15,13.26666641235352,20.76666641235352,1.4774515657927114,1.419647141905581,1.5490755632556792,146.0,1.4665626123858135,157.0
1.4,0.516,1.34,37.937744140625,1.641663328351607,0.15,13.26666641235352,20.76666641235352,1.4843621320198614,1.423207187160706,1.5578886245422587,146.0,1.469222272902141,157.0
1.4,0.58,1.33,37.937744140625,1.3388056609805814,0.15,13.26666641235352,20.76666641235352,1.4923678029000447,1.4273158364683622,1.5682994877858105,146.0,1.4723537420130057,157.0
1.4,0.58,1.37,37.937744140625,1.3475119813245098,0.15,13.26666641235352,20.76666641235352,1.4992965053517642,1.4309957405178002,1.5769212271064115,146.0,1.4751386420172679,157.0
1.4,0.302,1.23,37.937744140625,1.564257091735561,0.15,13.26666641235352,20.76666641235352,1.5056500495047966,1.4344624573885132,1.5845759860306552,146.0,1.4777563981786705,157.0
1.4,0.302,1.4,37.937744140625,1.564742667787842,0.15,13.26666641235352,20.76666641235352,1.5069972836146075,1.4356488700231207,1.584590367465347,146.0,1.4784675270780412,157.0
45.0,0.38,1.22,33.51400375366211,1.4523016492883616,0.0,10.64999961853027,21.39999961853027,1.4111950950121017,1.4360434309468564,1.488433159497786,13.0,1.4785180872174046,102.0
45.0,0.38,1.21,33.51400375366211,1.8163921892400385,0.0,10.64999961853027,21.39999961853027,1.4418269375561907,1.4446366855065196,1.503308372309696,13.0,1.4854857681450255,102.0
45.0,0.38,1.17,33.51400375366211,2.0815994319288755,0.0,10.64999961853027,21.39999961853027,1.4796004697256435,1.4556565660795107,1.5223904943608861,13.0,1.4945230109492487,102.0
45.0,0.367,1.19,33.51400375366211,2.2435841157151546,0.0,10.64999961853027,21.39999961853027,1.5158036077034542,1.466617377413715,1.5411457321211517,13.0,1.503535913142223,102.0
45.0,0.367,1.22,33.51400375366211,2.3157044831966296,0.0,10.64999961853027,21.39999961853027,1.5448161755259682,1.4757816875893992,1.5564857400736225,13.0,1.5110536721644139,102.0
45.0,0.367,1.25,33.51400375366211,2.3606500002869955,0.0,10.64999961853027,21.39999961853027,1.5712919542406807,1.484462450109999,1.57080357157703,13.0,1.5181827768183296,102.0
45.0,0.391,1.26,33.51400375366211,2.392792272101464,0.0,10.64999961853027,21.39999961853027,1.59620853092073,1.4929201047718852,1.5845796847773685,13.0,1.525142304653674,102.0
45.0,0.391,1.28,33.51400375366211,2.3920179889608324,0.0,10.64999961853027,21.39999961853027,1.6145716749420103,1.4995342056538399,1.5949854515183868,13.0,1.530555395340354,102.0
45.0,0.391,1.32,33.51400375366211,2.416742082374637,0.0,10.64999961853027,21.39999961853027,1.63786002149103,1.5079145344585827,1.608373572948906,13.0,1.5374847923888448,102.0
45.0,0.338,1.24,33.51400375366211,2.4390243933764073,0.0,10.64999961853027,21.39999961853027,1.660615298866654,1.5163374028449736,1.4725992416056153,13.0,1.5444684117118588,102.0
45.0,0.338,1.26,33.51400375366211,2.384672451720905,0.0,10.64999961853027,21.39999961853027,1.6633584683154305,1.5182972846613896,1.477219857074803,13.0,1.5459642924637016,102.0
45.0,0.338,1.2,33.51400375366211,2.3701325877824404,0.0,10.64999961853027,21.39999961853027,1.6746839098517163,1.5231703561423928,1.487631949298659,13.0,1.5499501202431933,102.0
110.4,0.6681119096399999,1.2968916626000007,29.80910491943359,1.4090762623930786,0.0,7.658333301544189,21.23333358764648,1.6853783562580726,1.5279192631510672,1.497637454842347,8.0,1.548150715847973,8.0
110.4,0.6681119096399999,1.2964916626000007,29.80910491943359,1.425009562660931,0.0,7.658333301544189,21.23333358764648,1.682666062554923,1.5280934241556963,1.498409828222085,8.0,1.5480104320858987,8.0
16.6,0.54,1.25,31.18644142150879,1.3556415139011213,0.0,10.13333320617676,19.54999923706055,1.7441457620109522,1.5276322775094708,1.6217086859925158,102.0,1.5538407740060813,102.0
16.6,0.54,1.21,31.18644142150879,1.360296285701754,0.0,10.13333320617676,19.54999923706055,1.72695694579721,1.5285453502607487,1.5821294249852458,102.0,1.5544732643511487,102.0
16.6,0.54,1.4,31.18644142150879,1.3608945780229162,0.0,10.13333320617676,19.54999923706055,1.6724280513140861,1.527651171292955,1.4979126167244403,102.0,1.553541398776133,102.0
16.6,0.54,1.37,31.18644142150879,1.357868559326943,0.0,10.13333320617676,19.54999923706055,1.5989599476110314,1.525102896493643,1.6221648484293876,102.0,1.7084655073535189,102.0
16.6,0.54,1.39,31.18644142150879,1.3628581099394796,0.0,10.13333320617676,19.54999923706055,1.6112347042820825,1.5262813561134088,1.5776819653245928,102.0,1.7075956991708974,102.0
16.6,0.54,1.45,31.18644142150879,1.3683436986165847,0.0,10.13333320617676,19.54999923706055,1.6256934847684883,1.5277445015048805,1.493258352459622,102.0,1.710007701277243,102.0
16.6,0.54,1.36,31.18644142150879,1.3608400744144353,0.0,10.13333320617676,19.54999923706055,1.5474331367382526,1.52311845760597,1.6230906898188944,102.0,1.5511737935462917,102.0
16.6,0.54,1.3,31.18644142150879,1.3629195520665922,0.0,10.13333320617676,19.54999923706055,1.5438922141000084,1.5230202329758464,1.5815791501659058,102.0,1.550919681606835,102.0
16.6,0.54,1.46,31.18644142150879,1.356977586344277,0.0,10.13333320617676,19.54999923706055,1.4931593645966663,1.5191007515564068,1.484472293702953,102.0,1.5472757664497527,102.0
16.6,0.54,1.39,31.18644142150879,1.3483888523249767,0.0,10.13333320617676,19.54999923706055,1.434454798315027,1.513874918784082,1.6216930349152199,102.0,1.5424682619584915,102.0
16.6,0.54,1.42,31.18644142150879,1.3477410158804455,0.0,10.13333320617676,19.54999923706055,1.4248829523946445,1.5124708006041188,1.5665447052797195,102.0,1.5410529443764516,102.0
16.6,0.54,1.5,31.18644142150879,1.3426907359234812,0.0,10.13333320617676,19.54999923706055,1.3944887568422104,1.5089185079146026,1.474412663159385,102.0,1.5377268808574498,102.0
16.6,0.54,1.4,31.18644142150879,1.3358267784440743,0.0,10.13333320617676,19.54999923706055,1.358647582507605,1.504451699210537,1.5529634624121835,102.0,1.533584124132774,102.0
16.6,0.54,1.46,31.18644142150879,1.33218321535976,0.0,10.13333320617676,19.54999923706055,1.3408019847690322,1.5015537683830615,1.4658155224268739,102.0,1.5308352062984008,102.0
16.6,0.54,1.39,31.18644142150879,1.3275794557613505,0.0,10.13333320617676,19.54999923706055,1.3203735393198552,1.498166179910631,1.6178226243190081,102.0,1.5276480906434609,102.0
16.6,0.54,1.34,31.18644142150879,1.3311184245861052,0.0,10.13333320617676,19.54999923706055,1.335467457930229,1.4988603952800978,1.5419036614908432,102.0,1.5280998514518325,102.0
16.6,0.54,1.51,31.18644142150879,1.3325324758629165,0.0,10.13333320617676,19.54999923706055,1.3409062113702688,1.498514712567762,1.459416489235406,102.0,1.5276260812556701,102.0
16.6,0.54,1.3,31.18644142150879,1.3318584949629808,0.0,10.13333320617676,19.54999923706055,1.337907821446357,1.4971274503690222,1.617695664421365,102.0,1.652213188156502,102.0
16.6,0.54,1.29,31.18644142150879,1.3376093428919458,0.0,10.13333320617676,19.54999923706055,1.359067830705072,1.4990418289613288,1.5397805933438904,102.0,1.6616641154678513,102.0
16.6,0.54,1.42,31.18644142150879,1.3445670381114323,0.0,10.13333320617676,19.54999923706055,1.3832430574617796,1.5016260290678383,1.4570898678730049,102.0,1.6765719937408805,102.0
16.6,0.54,1.3,31.18644142150879,1.3447630251542393,0.0,10.13333320617676,19.54999923706055,1.3823175113053392,1.500758152034748,1.6198807510180322,102.0,1.5262233505911333,102.0
16.6,0.54,1.25,31.18644142150879,1.3415426352239934,0.0,10.13333320617676,19.54999923706055,1.3698660060964594,1.4981217822743098,1.5477660710623042,102.0,1.5236803703145534,102.0
16.6,0.54,1.44,31.18644142150879,1.337421456532874,0.0,10.13333320617676,19.54999923706055,1.3551450546230464,1.49500592547866,1.4558739195417922,102.0,1.5206994864116266,102.0
16.6,0.54,1.32,31.18644142150879,1.3303364972279232,0.0,10.13333320617676,19.54999923706055,1.331659311748199,1.4903151622757722,1.6134987641583265,102.0,1.5162814229342259,102.0
16.6,0.54,1.28,31.18644142150879,1.3332667843706707,0.0,10.13333320617676,19.54999923706055,1.3408215422496816,1.4909048406101935,1.536085970994084,102.0,1.5166765896532126,102.0
16.6,0.54,1.39,31.18644142150879,1.3372103316744128,0.0,10.13333320617676,19.54999923706055,1.3526636440480957,1.492062551111951,1.446688370510047,102.0,1.517592250334909,102.0
16.6,0.54,1.3,31.18644142150879,1.3350757519672012,0.0,10.13333320617676,19.54999923706055,1.345744794514005,1.489997286867388,1.6132079940621356,102.0,1.5155678259201832,102.0
16.6,0.54,1.27,31.18644142150879,1.340849083617895,0.0,10.13333320617676,19.54999923706055,1.3623481537935642,1.492189308437287,1.5391095735126477,102.0,1.5174320481161838,102.0
16.6,0.54,1.33,31.18644142150879,1.3502589418839943,0.0,10.13333320617676,19.54999923706055,1.3887296503656101,1.4963914657058857,1.4429650345534462,102.0,1.5211370158365218,102.0
16.58333,0.532322199,1.34834816626,31.01694869995117,1.3616387288036145,0.0,10.16666698455811,19.60000038146973,1.4196341799123693,1.5017258964643814,1.4547408161492414,101.0,1.6590418801834543,101.0
16.58333,0.532322199,1.3399481662600004,31.01694869995117,1.3567348060634654,0.0,10.16666698455811,19.60000038146973,1.4043705273040525,1.498231385387435,1.4480652640417757,101.0,1.5258826955668543,101.0
16.58333,0.532322199,1.2912498777499994,31.01694869995117,1.356299312922438,0.0,10.16666698455811,19.60000038146973,1.4018274538858198,1.4971743424526285,1.4464854746801585,101.0,1.524762909726956,101.0
16.58333,0.532322199,1.2997298777499995,31.01694869995117,1.351422744085232,0.0,10.16666698455811,19.60000038146973,1.3875585997376194,1.4936741951083639,1.4399168067962813,101.0,1.6191275702385142,101.0
16.58333,0.532322199,1.3388281662600001,31.01694869995117,1.351121069927329,0.0,10.16666698455811,19.60000038146973,1.3857910794952153,1.492694115997851,1.438547545679681,101.0,1.5213945805990383,101.0
16.58333,0.532322199,1.3418281662600007,31.01694869995117,1.3635538192988566,0.0,10.16666698455811,19.60000038146973,1.4169421170963155,1.4988125045906875,1.4515473498481561,101.0,1.6042792092650218,101.0
16.58333,0.532322199,1.35809633252,31.01694869995117,1.3761715394412364,0.0,10.16666698455811,19.60000038146973,1.447602783668063,1.5051057001206525,1.464742358524819,101.0,1.52691108548187,101.0
16.58333,0.532322199,1.3202498777499991,31.01694869995117,1.3853711141489444,0.0,10.16666698455811,19.60000038146973,1.4688159393316624,1.509549651300941,1.4740837815774843,101.0,1.652299633271186,101.0
16.58333,0.532322199,1.35671545232,31.01694869995117,1.3973463922900495,0.0,10.16666698455811,19.60000038146973,1.4962807751138305,1.5156129169718886,1.486537008519963,101.0,1.5309384044595151,101.0
16.58333,0.532322199,1.3438706356899999,31.01694869995117,1.4047657427050892,0.0,10.16666698455811,19.60000038146973,1.5119436170069318,1.519160179292179,1.4938730868287993,101.0,1.5341841426374554,101.0
16.58333,0.532322199,1.3066850611199994,31.01694869995117,1.4079478682306124,0.0,10.16666698455811,19.60000038146973,1.517073408979654,1.5203389886432386,1.496467125796247,101.0,1.6951439320497934,101.0
16.58333,0.532322199,1.32232545232,31.01694869995117,1.4173542771522156,0.0,10.16666698455811,19.60000038146973,1.5368266132318738,1.5250965458269423,1.506034300745506,101.0,1.5352118137731887,101.0
49.63333,0.440695482,1.448,36.83155059814453,1.6195557057936907,0.0,11.74583339691162,22.36666679382324,1.4735732651134856,1.5240745713848523,1.5042475020452823,11.0,1.5477200314480184,105.0
49.63333,0.451421372,1.467,36.83155059814453,1.7352410600570352,0.0,11.74583339691162,22.36666679382324,2.182833933901983,1.5315094628593393,1.5524585029243751,11.0,1.5563451645819157,105.0
49.63333,0.430924587,1.518,36.83155059814453,1.8158401830894093,0.0,11.74583339691162,22.36666679382324,2.356032801416497,1.537838765959805,1.5188564188941793,11.0,1.5519141075429155,105.0
49.63333,0.43044066,1.519,36.83155059814453,1.8859710349308823,0.0,11.74583339691162,22.36666679382324,2.4489099153195117,1.5442350159117877,1.5314468859580792,11.0,1.5520028056201536,105.0
49.63333,0.401905299,1.421,36.83155059814453,1.9490714842984005,0.0,11.74583339691162,22.36666679382324,2.513003397470837,1.5507865790677469,1.616017550177115,11.0,1.5528523390879096,105.0
49.63333,0.454376368,1.392,36.83155059814453,1.4754284553320347,0.0,11.74583339691162,22.36666679382324,2.574495326448964,1.557867262005363,1.630241566145233,11.0,1.5547692231546926,105.0
49.63333,0.454453518,1.471,36.83155059814453,2.011263716767814,0.0,11.74583339691162,22.36666679382324,2.636874188495655,1.5655565746972702,1.544209055443832,11.0,1.5567953324698593,105.0
49.63333,0.433447089,1.446,36.83155059814453,2.071781507888831,0.0,11.74583339691162,22.36666679382324,2.67970846177171,1.5729986368025692,1.5588553750281209,11.0,1.556855704867913,105.0
50.38333,0.5028,1.3,38.11922836303711,1.6543162141324121,0.0,10.79166698455811,21.4333324432373,1.5068243458488773,1.5783977332228933,1.5694146748064677,4.0,1.5394452524886415,111.0
50.38333,0.4806,1.37,38.11922836303711,1.6610381671601846,0.0,10.79166698455811,21.4333324432373,1.5171183038805467,1.579633386106102,1.5718769589263926,4.0,1.539930160185813,111.0
50.46667,0.552,1.24,37.92475891113281,1.6586255613880387,0.0,11.23750019073486,22.23333358764648,1.4735732651134856,1.579742658835379,1.5750069741698878,3.0,1.5341956457791233,133.0
50.46667,0.5574,1.27,37.92475891113281,1.6702221811371063,0.0,11.23750019073486,22.23333358764648,1.7168554699886402,1.5817034578870717,1.5721625635197602,3.0,1.5363799638769933,133.0
50.46667,0.5466,1.23,37.92475891113281,1.6756523829802519,0.0,11.23750019073486,22.23333358764648,1.7501828569597722,1.5829092741589432,1.6455849638633504,3.0,1.5378108703414066,133.0
50.46667,0.5424,1.25,37.92475891113281,1.6811904032108465,0.0,11.23750019073486,22.23333358764648,1.7703163800790536,1.5841735990328105,1.574561338690175,3.0,1.5392977032302164,133.0
-46.9,0.2534067,1.27,61.77644348144531,1.5629565314349663,0.0,18.95000076293945,21.45000076293945,1.4735732651134856,1.5844775121992163,1.5752359324195397,106.0,1.5341273240805953,106.0
-46.9,0.1970763,1.24,61.77644348144531,1.561888825834586,0.0,18.95000076293945,21.45000076293945,1.49424152226567,1.5841261600134517,1.5746558732560618,106.0,1.532089386510886,106.0
-46.9,0.2203212,1.22,61.77644348144531,1.5613396993966908,0.0,18.95000076293945,21.45000076293945,1.5083706847409184,1.583887480866105,1.5742937126506842,106.0,1.5323490785546292,106.0
-46.9,0.3028482,1.29,61.77644348144531,1.5234196711271522,0.0,18.95000076293945,21.45000076293945,1.5735138280314713,1.58481275975129,1.5761300291153302,106.0,1.5396022592361138,106.0
-46.9,0.3217828,1.18,61.77644348144531,2.103101775253281,0.0,18.95000076293945,21.45000076293945,1.4435801000882746,1.5815243638735,1.5700339091078546,106.0,1.5329163670507253,106.0
-46.9,0.2817844,1.33,61.77644348144531,1.5052507474055865,0.0,18.95000076293945,21.45000076293945,1.4901810391540844,1.5822256577874092,1.5714519815650332,106.0,1.5327189202135747,106.0
-46.9,0.217715,1.23,61.77644348144531,1.5657567963861896,0.0,18.95000076293945,21.45000076293945,1.499771420888484,1.5821029388391699,1.5713222726634721,106.0,1.5452825938072752,106.0
-46.9,0.1900319,1.29,61.77644348144531,1.5681026038859844,0.0,18.95000076293945,21.45000076293945,1.522094437824466,1.582574765395725,1.5722953025154074,106.0,1.5453317748532343,106.0
-46.9,0.2659572,1.22,61.77644348144531,1.567120775654885,0.0,18.95000076293945,21.45000076293945,1.5218609470175377,1.5822694885916584,1.5718241107860984,106.0,1.5476682196855611,106.0
-46.9,0.2269989,1.33,61.77644348144531,1.428769666434004,0.0,18.95000076293945,21.45000076293945,1.5180529462305112,1.581791388837074,1.5710380110393232,106.0,1.5450129087566422,106.0
-46.9,0.1897207,1.34,61.77644348144531,1.4455555798660114,0.0,18.95000076293945,21.45000076293945,1.5267221978628358,1.5819441585247505,1.5714130261114183,106.0,1.542766363265672,106.0
-46.9,0.1964539,1.42,61.77644348144531,1.4545440165245136,0.0,18.95000076293945,21.45000076293945,1.52894674968827,1.5818070078576507,1.571255164652266,106.0,1.5430105400620828,106.0
-46.9,0.2472921,1.05,61.77644348144531,1.5654539789247326,0.0,18.95000076293945,21.45000076293945,1.5268942533522998,1.5814264207258948,1.5706552440667738,106.0,1.5474184171277405,106.0
-46.9,0.2654144,1.03,61.77644348144531,1.4582148073549865,0.0,18.95000076293945,21.45000076293945,1.5312306722327278,1.58145583833043,1.5708013550461835,106.0,1.5476002540350364,106.0
-46.9,0.2503994,1.15,61.77644348144531,1.4482536563394368,0.0,18.95000076293945,21.45000076293945,1.5170658736263654,1.580210828163638,1.5686471442606373,106.0,1.5475365555094571,106.0
-46.9,0.3320901,1.02,61.77644348144531,2.0819953285438286,0.0,18.95000076293945,21.45000076293945,1.5357544690418337,1.5813234346358558,1.5707440616844783,106.0,1.5486977978852823,106.0
-46.9,0.3382945,1.05,61.77644348144531,2.054145154450633,0.0,18.95000076293945,21.45000076293945,1.5367596191436736,1.581189719077815,1.5705936243658953,106.0,1.5488622863228911,106.0
-46.9,0.39944,0.99,61.77644348144531,1.5067820110493895,0.0,18.95000076293945,21.45000076293945,1.5278702314198571,1.5802343962789231,1.5689782661638043,106.0,1.5459484030123716,106.0
-112.763,0.29,0.87,33.29156112670898,2.02027542873385,0.0,5.824999809265137,17.5,1.5324099156694875,1.5795258789127995,1.6476193812872353,45.0,1.5398267274200372,45.0
-112.763,0.29,0.64,33.29156112670898,2.020514661166852,0.0,5.824999809265137,17.5,1.5431249024989961,1.581589644796661,1.6517245979017972,45.0,1.5422662881356497,45.0
-112.763,0.29,0.97,33.29156112670898,2.029751569995545,0.0,5.824999809265137,17.5,1.5576057908585514,1.5845488015275433,1.6578751576598216,45.0,1.5456735899719618,45.0
-112.763,0.29,0.77,33.29156112670898,2.02956137778979,0.0,5.824999809265137,17.5,1.5673510274919813,1.5865709499116514,1.6617847533151768,45.0,1.5480601748440574,45.0
-112.763,0.29,0.77,33.29156112670898,2.036252562748026,0.0,5.824999809265137,17.5,1.5800612068653586,1.5893270177969292,1.667346490825411,45.0,1.5512388364378364,45.0
-112.763,0.29,0.73,33.29156112670898,2.0363010660159286,0.0,5.824999809265137,17.5,1.589209285616963,1.5913640092816959,1.6712018934672879,45.0,1.5536340399255595,45.0
-112.763,0.29,0.57,33.29156112670898,2.043628131223113,0.0,5.824999809265137,17.5,1.6017111576911933,1.5942393068026057,1.676929758085179,45.0,1.556933896403389,45.0
-112.763,0.29,1.0,33.29156112670898,2.045191697593624,0.0,5.824999809265137,17.5,1.6110214127976499,1.5964537442639761,1.681102356709074,45.0,1.5595139477537476,45.0
-112.763,0.29,0.53,33.29156112670898,2.043281014061527,0.0,5.824999809265137,17.5,1.6182038872485416,1.5982261156291373,1.6842396314766082,45.0,1.5616119021757917,45.0
-112.763,0.29,0.5,33.29156112670898,2.0521084436027643,0.0,5.824999809265137,17.5,1.6308163424987057,1.6013558047145315,1.6903899998694158,45.0,1.5651754991254618,45.0
52.5875,0.152,1.4194862591900002,40.29982376098633,1.4735732651134856,0.0,18.35833358764648,28.70000076293945,1.515541165530909,1.6044697952594567,1.5824133337986166,2.0,1.5687179422898712,115.0
52.5875,0.152,1.4211279462200002,40.29982376098633,1.3141142378750281,0.0,18.35833358764648,28.70000076293945,1.4433639745520415,1.6024794652390015,1.5678123562166848,2.0,1.566736780894401,115.0
52.5875,0.152,1.4124112225100007,40.29982376098633,1.2604493041443117,0.0,18.35833358764648,28.70000076293945,1.394989884907181,1.6004999056418376,1.5743424258144276,2.0,1.5647671744933938,115.0
52.5875,0.152,1.4208409780100006,40.29982376098633,1.2205536276740663,0.0,18.35833358764648,28.70000076293945,1.352972272529488,1.598308531486669,1.5644132339254242,2.0,1.5625685935633935,115.0
52.5875,0.152,1.4080509291100003,40.29982376098633,1.204320475562248,0.0,18.35833358764648,28.70000076293945,1.3262742218526737,1.5963045111182337,1.5655743549338514,2.0,1.5605724580612783,115.0
52.5875,0.152,1.4033698777699999,40.29982376098633,1.1608230966434818,0.0,18.35833358764648,28.70000076293945,1.283725552985671,1.5934655184701092,1.6964455808343,2.0,1.5576746352631015,115.0
52.5875,0.152,1.40430982887,40.29982376098633,1.14201531234631,0.0,18.35833358764648,28.70000076293945,1.258269858343432,1.591022674695621,1.5542609339723203,2.0,1.555204980923383,115.0
89.2,0.502121546,1.383863081,26.11006927490234,1.5045283296640455,0.002,15.03333282470703,31.63333320617676,1.7334584649492086,1.587995598342118,1.6899036497139956,3.0,1.5521051482711015,3.0
89.2,0.502121546,1.509046455,26.11006927490234,1.5021863319530744,0.002,15.03333282470703,31.63333320617676,1.7093629224199678,1.5872755159975984,1.6872853270184138,3.0,1.5514945522701664,3.0
89.2,0.502121546,1.518826406,26.11006927490234,1.4947325526979207,0.002,15.03333282470703,31.63333320617676,1.6748653207837114,1.5857332979784309,1.6828537036770095,3.0,1.549996404561605,3.0
89.2,0.502121546,1.521760391,26.11006927490234,1.4848497552946374,0.002,15.03333282470703,31.63333320617676,1.6378200494896755,1.5837479913971317,1.677485442226497,3.0,1.5480202111983552,3.0
89.2,0.500860295,1.51002445,26.11006927490234,1.4711791282354945,0.002,15.03333282470703,31.63333320617676,1.5949372526458243,1.5810698020267544,1.6706383654129269,3.0,1.5452972663983082,3.0
89.2,0.505376368,1.327139364,26.11006927490234,1.460356259915757,0.002,15.03333282470703,31.63333320617676,1.5621917904575988,1.5787794838555276,1.664728328310432,3.0,1.5429925715303432,3.0
89.2,0.505376368,1.370171149,26.11006927490234,1.458778014393656,0.002,15.03333282470703,31.63333320617676,1.5529393684049333,1.5780100246523934,1.6622368455807948,3.0,1.5423258548877152,3.0
89.2,0.505376368,1.451344743,26.11006927490234,1.456118372889432,0.002,15.03333282470703,31.63333320617676,1.5421043001318444,1.5770437612488948,1.6593454348068082,3.0,1.54144633784415,3.0
89.2,0.504624761,1.478728606,26.11006927490234,1.4506169461192684,0.002,15.03333282470703,31.63333320617676,1.5259769362138722,1.5755542331677428,1.6553473583246772,3.0,1.5400028879962948,3.0
90.5,0.394136142,1.285085575,28.17901229858398,1.5658882953708806,0.002,12.41666698455811,28.98333358764648,1.4735732651134856,1.5738486525015045,1.6509253937686381,2.0,1.5383265773025807,2.0
