PrecipitationofDriestQuarter,Method,MeanTemperatureofWarmestQuarter,AverageAridityIndex,PrecipitationofColdestQuarter,Longitude,BulkDensity,AnnualPrecipitation,MeanTemperatureofDriestQuarter,SoilOrganicCarbon,SoilTypeWRB,MeanDiurnalRange
13.0,1.5538306791863432,21.39999961853027,0.0228,102.0,45.0,1.32,354.0,21.13333320617676,0.0072,1.100302893398383,12.36666679382324
13.0,1.5747403074640156,21.39999961853027,0.0228,102.0,45.0,1.24,354.0,21.13333320617676,0.0106,1.1233917240108897,12.36666679382324
13.0,1.5683274307174457,21.39999961853027,0.0228,102.0,45.0,1.26,354.0,21.13333320617676,0.0106,1.1291607491805111,12.36666679382324
13.0,1.5751540430441233,21.39999961853027,0.0228,102.0,45.0,1.2,354.0,21.13333320617676,0.0106,1.142862133251517,12.36666679382324
8.0,1.5826766311140896,21.23333358764648,0.0284,8.0,110.4,1.2837002444999999,419.0,-7.566666603088379,0.0042,1.1567265528340493,13.53333377838135
8.0,1.574959700082119,21.23333358764648,0.0284,8.0,110.4,1.2830516381400003,419.0,-7.566666603088379,0.0042,1.1603797831454163,13.53333377838135
102.0,0.7908700091564173,19.54999923706055,0.05690000000000001,102.0,16.6,1.25,584.0,2.083333253860474,0.024,1.0818590218318453,9.199999809265137
102.0,0.7925452981811245,19.54999923706055,0.05690000000000001,102.0,16.6,1.21,584.0,2.083333253860474,0.024,1.0658785027193811,9.199999809265137
102.0,0.79343938550986,19.54999923706055,0.05690000000000001,102.0,16.6,1.4,584.0,2.083333253860474,0.024,1.039247817087908,9.199999809265137
102.0,0.7897977375848257,19.54999923706055,0.05690000000000001,102.0,16.6,1.37,584.0,2.083333253860474,0.024,0.9375421933761305,9.199999809265137
102.0,0.7909976236640005,19.54999923706055,0.05690000000000001,102.0,16.6,1.39,584.0,2.083333253860474,0.024,0.9384222994289108,9.199999809265137
102.0,0.7922412202995527,19.54999923706055,0.05690000000000001,102.0,16.6,1.45,584.0,2.083333253860474,0.024,0.9400048424130082,9.199999809265137
102.0,0.7837133741574375,19.54999923706055,0.05690000000000001,102.0,16.6,1.36,584.0,2.083333253860474,0.024,0.8135136957399535,9.199999809265137
102.0,0.7821800193535575,19.54999923706055,0.05690000000000001,102.0,16.6,1.3,584.0,2.083333253860474,0.024,0.7924043179495279,9.199999809265137
102.0,0.778395602389271,19.54999923706055,0.05690000000000001,102.0,16.6,1.46,584.0,2.083333253860474,0.024,0.7496083383790211,9.199999809265137
102.0,0.7702615743174557,19.54999923706055,0.05690000000000001,102.0,16.6,1.39,584.0,2.083333253860474,0.024,0.6679796847164844,9.199999809265137
102.0,0.7694170053495591,19.54999923706055,0.05690000000000001,102.0,16.6,1.42,584.0,2.083333253860474,0.024,0.667141476068979,9.199999809265137
102.0,0.7652621295440722,19.54999923706055,0.05690000000000001,102.0,16.6,1.5,584.0,2.083333253860474,0.024,0.6362889707179372,9.199999809265137
102.0,0.7589894053279057,19.54999923706055,0.05690000000000001,102.0,16.6,1.4,584.0,2.083333253860474,0.024,0.5906395920436448,9.199999809265137
102.0,0.7576461810995272,19.54999923706055,0.05690000000000001,102.0,16.6,1.46,584.0,2.083333253860474,0.024,0.5896387020299984,9.199999809265137
102.0,0.7545615739070548,19.54999923706055,0.05690000000000001,102.0,16.6,1.39,584.0,2.083333253860474,0.024,0.5751524286586583,9.199999809265137
102.0,0.755663051600333,19.54999923706055,0.05690000000000001,102.0,16.6,1.34,584.0,2.083333253860474,0.024,0.5927111666748331,9.199999809265137
102.0,0.7541843999320232,19.54999923706055,0.05690000000000001,102.0,16.6,1.51,584.0,2.083333253860474,0.024,0.5904342666595244,9.199999809265137
102.0,0.74990188465218,19.54999923706055,0.05690000000000001,102.0,16.6,1.3,584.0,2.083333253860474,0.024,0.5692739315897513,9.199999809265137
102.0,0.7528905823967081,19.54999923706055,0.05690000000000001,102.0,16.6,1.29,584.0,2.083333253860474,0.024,0.5969108284320217,9.199999809265137
102.0,0.752306855201698,19.54999923706055,0.05690000000000001,102.0,16.6,1.42,584.0,2.083333253860474,0.024,0.6000379170356411,9.199999809265137
102.0,0.7479515418575623,19.54999923706055,0.05690000000000001,102.0,16.6,1.3,584.0,2.083333253860474,0.024,0.5800691046717398,9.199999809265137
102.0,0.7428654619783335,19.54999923706055,0.05690000000000001,102.0,16.6,1.25,584.0,2.083333253860474,0.024,0.5570816956644763,9.199999809265137
102.0,0.7383426404274027,19.54999923706055,0.05690000000000001,102.0,16.6,1.44,584.0,2.083333253860474,0.024,0.5386558879078238,9.199999809265137
102.0,0.7324491409633577,19.54999923706055,0.05690000000000001,102.0,16.6,1.32,584.0,2.083333253860474,0.024,0.5137465853834127,9.199999809265137
102.0,0.7340709625231223,19.54999923706055,0.05690000000000001,102.0,16.6,1.28,584.0,2.083333253860474,0.024,0.5301877985257308,9.199999809265137
102.0,0.7334616810777876,19.54999923706055,0.05690000000000001,102.0,16.6,1.39,584.0,2.083333253860474,0.024,0.5340667967049441,9.199999809265137
102.0,0.7310044519192356,19.54999923706055,0.05690000000000001,102.0,16.6,1.3,584.0,2.083333253860474,0.024,0.5283452394193265,9.199999809265137
102.0,0.7319787062995345,19.54999923706055,0.05690000000000001,102.0,16.6,1.27,584.0,2.083333253860474,0.024,0.5396596225904674,9.199999809265137
102.0,0.7335772227045819,19.54999923706055,0.05690000000000001,102.0,16.6,1.33,584.0,2.083333253860474,0.024,0.5533125005180084,9.199999809265137
101.0,0.735412119489446,19.60000038146973,0.05640000000000001,101.0,16.58333,1.3390699999999998,580.0,2.133333444595337,0.025,0.567337919519694,9.149999618530273
101.0,0.7324746711678929,19.60000038146973,0.05640000000000001,101.0,16.58333,1.3335999999999997,580.0,2.133333444595337,0.025,0.5588899698176067,9.149999618530273
101.0,0.7302598811591242,19.60000038146973,0.05640000000000001,101.0,16.58333,1.2923999999999995,580.0,2.133333444595337,0.025,0.5539778972456743,9.149999618530273
101.0,0.7259831547257447,19.60000038146973,0.05640000000000001,101.0,16.58333,1.2925999999999993,580.0,2.133333444595337,0.025,0.5402233398532539,9.149999618530273
101.0,0.726147541565261,19.60000038146973,0.05640000000000001,101.0,16.58333,1.3417999999999999,580.0,2.133333444595337,0.025,0.5459458516239585,9.149999618530273
101.0,0.7291429739313326,19.60000038146973,0.05640000000000001,101.0,16.58333,1.3397,580.0,2.133333444595337,0.025,0.56322152099624,9.149999618530273
101.0,0.7343708645109563,19.60000038146973,0.05640000000000001,101.0,16.58333,1.3372999999999997,580.0,2.133333444595337,0.025,0.5889236734494421,9.149999618530273
101.0,0.7372088646836646,19.60000038146973,0.05640000000000001,101.0,16.58333,1.2997999999999994,580.0,2.133333444595337,0.025,0.6039828039211307,9.149999618530273
101.0,0.7409892688392165,19.60000038146973,0.05640000000000001,101.0,16.58333,1.3331,580.0,2.133333444595337,0.025,0.62216942670069,9.149999618530273
101.0,0.7452756994949504,19.60000038146973,0.05640000000000001,101.0,16.58333,1.3599700000000001,580.0,2.133333444595337,0.025,0.6416339038202893,9.149999618530273
101.0,0.745946775675755,19.60000038146973,0.05640000000000001,101.0,16.58333,1.3231999999999997,580.0,2.133333444595337,0.025,0.6466036314790471,9.149999618530273
101.0,0.7495911286272455,19.60000038146973,0.05640000000000001,101.0,16.58333,1.3672000000000006,580.0,2.133333444595337,0.025,0.6625277537788801,9.149999618530273
11.0,0.9321215927452601,22.36666679382324,0.0186,105.0,49.63333,1.448,301.0,21.98333358764648,0.0058,0.9321215927452601,13.77499961853027
11.0,1.7778260247437006,22.36666679382324,0.0186,105.0,49.63333,1.467,301.0,21.98333358764648,0.0059,1.7778260247437006,13.77499961853027
11.0,1.9551096124003005,22.36666679382324,0.0186,105.0,49.63333,1.518,301.0,21.98333358764648,0.0053,1.9551096124003005,13.77499961853027
11.0,2.1263939428389533,22.36666679382324,0.0186,105.0,49.63333,1.519,301.0,21.98333358764648,0.0052,2.1263939428389533,13.77499961853027
11.0,2.213274321934075,22.36666679382324,0.0186,105.0,49.63333,1.421,301.0,21.98333358764648,0.0051,2.213274321934075,13.77499961853027
11.0,2.3084230191079795,22.36666679382324,0.0186,105.0,49.63333,1.392,301.0,21.98333358764648,0.0058,2.3084230191079795,13.77499961853027
11.0,2.370591974457874,22.36666679382324,0.0186,105.0,49.63333,1.471,301.0,21.98333358764648,0.0061,2.370591974457874,13.77499961853027
11.0,2.4132196312704712,22.36666679382324,0.0186,105.0,49.63333,1.446,301.0,21.98333358764648,0.0067,2.4132196312704712,13.77499961853027
4.0,0.7508110327987902,21.4333324432373,0.0129,111.0,50.38333,1.3,234.0,21.35000038146973,0.0186,1.0787940587948304,15.13333320617676
4.0,0.7523892688302584,21.4333324432373,0.0129,111.0,50.38333,1.37,234.0,21.35000038146973,0.0148,1.0766468051701354,15.13333320617676
3.0,0.7531447121130783,22.23333358764648,0.0145,133.0,50.46667,1.24,267.0,21.85000038146973,0.007,0.9321215927452601,15.625
3.0,0.7576940014055884,22.23333358764648,0.0145,133.0,50.46667,1.27,267.0,21.85000038146973,0.0081,1.227048097646272,15.625
3.0,0.7619540403253994,22.23333358764648,0.0145,133.0,50.46667,1.23,267.0,21.85000038146973,0.011,1.3119989376886534,15.625
3.0,0.7656589296703528,22.23333358764648,0.0145,133.0,50.46667,1.25,267.0,21.85000038146973,0.008,1.3328717328446011,15.625
106.0,0.6611658479797771,21.45000076293945,0.09860000000000001,106.0,-46.9,1.27,1306.0,15.93333339691162,0.03,0.9321215927452601,10.31666660308838
106.0,0.8726327799350563,21.45000076293945,0.09860000000000001,106.0,-46.9,1.24,1306.0,15.93333339691162,0.0201,1.2195775842730772,10.31666660308838
106.0,0.9767471484924923,21.45000076293945,0.09860000000000001,106.0,-46.9,1.22,1306.0,15.93333339691162,0.0178,1.2774532637561302,10.31666660308838
106.0,1.0684800074413126,21.45000076293945,0.09860000000000001,106.0,-46.9,1.29,1306.0,15.93333339691162,0.0321,1.3398760233634508,10.31666660308838
106.0,1.0451219585998006,21.45000076293945,0.09860000000000001,106.0,-46.9,1.18,1306.0,15.93333339691162,0.0321,1.2528955518009064,10.31666660308838
106.0,1.1256775617294816,21.45000076293945,0.09860000000000001,106.0,-46.9,1.33,1306.0,15.93333339691162,0.0256,1.3256740904402973,10.31666660308838
106.0,1.169397660926556,21.45000076293945,0.09860000000000001,106.0,-46.9,1.23,1306.0,15.93333339691162,0.0145,1.3533147138778474,10.31666660308838
106.0,1.2028082275737733,21.45000076293945,0.09860000000000001,106.0,-46.9,1.29,1306.0,15.93333339691162,0.0173,1.3720882905679574,10.31666660308838
106.0,1.2248871120775158,21.45000076293945,0.09860000000000001,106.0,-46.9,1.22,1306.0,15.93333339691162,0.0213,1.3802646979620667,10.31666660308838
106.0,1.2426507675705938,21.45000076293945,0.09860000000000001,106.0,-46.9,1.33,1306.0,15.93333339691162,0.022,1.3860433259653056,10.31666660308838
106.0,1.2708299958325213,21.45000076293945,0.09860000000000001,106.0,-46.9,1.34,1306.0,15.93333339691162,0.019,1.4063103631480642,10.31666660308838
106.0,1.2869234295990124,21.45000076293945,0.09860000000000001,106.0,-46.9,1.42,1306.0,15.93333339691162,0.0174,1.4137960052660088,10.31666660308838
106.0,1.3012794874471223,21.45000076293945,0.09860000000000001,106.0,-46.9,1.05,1306.0,15.93333339691162,0.0309,1.4206012585009817,10.31666660308838
106.0,1.3120533103018668,21.45000076293945,0.09860000000000001,106.0,-46.9,1.03,1306.0,15.93333339691162,0.0348,1.4243912152596998,10.31666660308838
106.0,1.3010016903679666,21.45000076293945,0.09860000000000001,106.0,-46.9,1.15,1306.0,15.93333339691162,0.0338,1.404376852337424,10.31666660308838
106.0,1.3105938549654703,21.45000076293945,0.09860000000000001,106.0,-46.9,1.02,1306.0,15.93333339691162,0.0311,1.4087070898865246,10.31666660308838
106.0,1.3217265844324917,21.45000076293945,0.09860000000000001,106.0,-46.9,1.05,1306.0,15.93333339691162,0.0342,1.4153781854719572,10.31666660308838
106.0,1.3070193136985702,21.45000076293945,0.09860000000000001,106.0,-46.9,0.99,1306.0,15.93333339691162,0.0278,1.393833906820963,10.31666660308838
45.0,0.7687208874744117,17.5,0.0292,45.0,-112.763,0.87,381.0,-6.199999809265137,0.017,0.6689625863860977,13.28333282470703
45.0,0.7712595667949192,17.5,0.0292,45.0,-112.763,0.64,381.0,-6.199999809265137,0.017,0.6806788868977528,13.28333282470703
45.0,0.7743038125671439,17.5,0.0292,45.0,-112.763,0.97,381.0,-6.199999809265137,0.017,0.693876321882098,13.28333282470703
45.0,0.7775895265480649,17.5,0.0292,45.0,-112.763,0.77,381.0,-6.199999809265137,0.017,0.7075310601601444,13.28333282470703
45.0,0.780802263633229,17.5,0.0292,45.0,-112.763,0.77,381.0,-6.199999809265137,0.017,0.7205004518617125,13.28333282470703
45.0,0.7832368166797339,17.5,0.0292,45.0,-112.763,0.73,381.0,-6.199999809265137,0.017,0.7303248058817701,13.28333282470703
45.0,0.788216944037179,17.5,0.0292,45.0,-112.763,0.57,381.0,-6.199999809265137,0.017,0.7487439172626174,13.28333282470703
45.0,0.7907244579077265,17.5,0.0292,45.0,-112.763,1.0,381.0,-6.199999809265137,0.017,0.7581346482165123,13.28333282470703
45.0,0.7944354042222187,17.5,0.0292,45.0,-112.763,0.53,381.0,-6.199999809265137,0.017,0.7713527641844333,13.28333282470703
45.0,0.7989165993664783,17.5,0.0292,45.0,-112.763,0.5,381.0,-6.199999809265137,0.017,0.7868005227242256,13.28333282470703
2.0,0.8029111151945242,28.70000076293945,0.0079,115.0,52.5875,1.4609715159100005,190.0,28.54999923706055,0.012,1.108264865064626,15.23333358764648
2.0,0.8026427095317221,28.70000076293945,0.0079,115.0,52.5875,1.456848361890001,190.0,28.54999923706055,0.012,1.037370467832051,15.23333358764648
2.0,0.8020151548065463,28.70000076293945,0.0079,115.0,52.5875,1.4502809780200008,190.0,28.54999923706055,0.012,0.9790041632099392,15.23333358764648
2.0,0.8019623949692523,28.70000076293945,0.0079,115.0,52.5875,1.449321026930001,190.0,28.54999923706055,0.012,0.9523256520238232,15.23333358764648
2.0,0.8014212642529353,28.70000076293945,0.0079,115.0,52.5875,1.4340949633700006,190.0,28.54999923706055,0.012,0.9209489557376304,15.23333358764648
2.0,0.8004623047950146,28.70000076293945,0.0079,115.0,52.5875,1.42777997561,190.0,28.54999923706055,0.012,0.8877430546136472,15.23333358764648
2.0,0.7997837225715136,28.70000076293945,0.0079,115.0,52.5875,1.4342824694700003,190.0,28.54999923706055,0.012,0.8662576338299685,15.23333358764648
3.0,0.9321215927452601,31.63333320617676,0.001,3.0,89.2,1.383863081,22.0,-2.716666698455811,0.0425,1.0830329087744681,13.91666698455811
3.0,1.1187584097100376,31.63333320617676,0.001,3.0,89.2,1.509046455,22.0,-2.716666698455811,0.0425,1.1001377024591101,13.91666698455811
3.0,1.1330613108502303,31.63333320617676,0.001,3.0,89.2,1.518826406,22.0,-2.716666698455811,0.0425,1.1045326603642178,13.91666698455811
3.0,1.110360001235562,31.63333320617676,0.001,3.0,89.2,1.521760391,22.0,-2.716666698455811,0.0425,1.100380887832707,13.91666698455811
3.0,1.0625746696837144,31.63333320617676,0.001,3.0,89.2,1.51002445,22.0,-2.716666698455811,0.0425,1.0860716663104333,13.91666698455811
3.0,1.041709152126525,31.63333320617676,0.001,3.0,89.2,1.327139364,22.0,-2.716666698455811,0.0445,1.077325189723971,13.91666698455811
3.0,1.0762554185023452,31.63333320617676,0.001,3.0,89.2,1.370171149,22.0,-2.716666698455811,0.0445,1.08878118011471,13.91666698455811
3.0,1.0941293356674493,31.63333320617676,0.001,3.0,89.2,1.451344743,22.0,-2.716666698455811,0.0445,1.095647789362524,13.91666698455811
3.0,1.0991490637659282,31.63333320617676,0.001,3.0,89.2,1.478728606,22.0,-2.716666698455811,0.0445,1.0978307443220858,13.91666698455811
2.0,1.0941346662522702,28.98333358764648,0.0012,2.0,90.5,1.285085575,28.0,-2.066666603088379,0.032,0.9321215927452601,15.21666717529297
2.0,1.127059005939135,28.98333358764648,0.0012,2.0,90.5,1.436674817,28.0,-2.066666603088379,0.032,1.194211997776523,15.21666717529297
2.0,1.148010576059633,28.98333358764648,0.0012,2.0,90.5,1.505134474,28.0,-2.066666603088379,0.032,1.2556339476460516,15.21666717529297
2.0,1.1624785881410449,28.98333358764648,0.0012,2.0,90.5,1.51198044,28.0,-2.066666603088379,0.032,1.2757491440140358,15.21666717529297
2.0,1.1751126907861698,28.98333358764648,0.0012,2.0,90.5,1.474816626,28.0,-2.066666603088379,0.032,1.2884705202457867,15.21666717529297
2.0,1.1756305930994775,28.98333358764648,0.0012,2.0,90.5,1.340831296,28.0,-2.066666603088379,0.033,1.270872304452453,15.21666717529297
2.0,1.1900651245824425,28.98333358764648,0.0012,2.0,90.5,1.407334963,28.0,-2.066666603088379,0.033,1.2902595605059486,15.21666717529297
2.0,1.2001463648190769,28.98333358764648,0.0012,2.0,90.5,1.474816626,28.0,-2.066666603088379,0.033,1.2991578915183581,15.21666717529297
2.0,1.2081660084205859,28.98333358764648,0.0012,2.0,90.5,1.445476773,28.0,-2.066666603088379,0.033,1.3041958979770112,15.21666717529297
180.0,0.7991430245106409,28.29999923706055,0.1331,241.0,116.9283,1.512,1766.0,14.38333320617676,0.0096,0.9321215927452601,8.391667366027832
180.0,0.7936116987453139,28.29999923706055,0.1331,241.0,116.9283,1.458,1766.0,14.38333320617676,0.0096,0.3401563609219119,8.391667366027832
180.0,0.7892693438033221,28.29999923706055,0.1331,241.0,116.9283,1.485,1766.0,14.38333320617676,0.0096,0.21484487555623255,8.391667366027832
180.0,0.7857092492675387,28.29999923706055,0.1331,241.0,116.9283,1.458,1766.0,14.38333320617676,0.0096,0.18756645490039126,8.391667366027832
180.0,0.7813531460635477,28.29999923706055,0.1331,241.0,116.9283,1.539,1766.0,14.38333320617676,0.0096,0.13904943009976628,8.391667366027832
180.0,0.7755200923446993,28.29999923706055,0.1331,241.0,116.9283,1.377,1766.0,14.38333320617676,0.0096,0.057497979184300906,8.391667366027832
180.0,0.770159488235732,28.29999923706055,0.1331,241.0,116.9283,1.539,1766.0,14.38333320617676,0.0065,0.01074145231455911,8.391667366027832
180.0,0.7672883697432786,28.29999923706055,0.1331,241.0,116.9283,1.485,1766.0,14.38333320617676,0.0065,0.035326303739597456,8.391667366027832
180.0,0.7664096369137607,28.29999923706055,0.1331,241.0,116.9283,1.323,1766.0,14.38333320617676,0.0065,0.09742093691611459,8.391667366027832
180.0,0.7633163102902278,28.29999923706055,0.1331,241.0,116.9283,1.404,1766.0,14.38333320617676,0.0065,0.1030719397699265,8.391667366027832
180.0,0.7592004942934624,28.29999923706055,0.1331,241.0,116.9283,1.539,1766.0,14.38333320617676,0.0065,0.0886353022393804,8.391667366027832
180.0,0.7547653169062175,28.29999923706055,0.1331,241.0,116.9283,1.539,1766.0,14.38333320617676,0.0065,0.07059611178980409,8.391667366027832
180.0,0.749971707451062,28.29999923706055,0.1331,241.0,116.9283,1.485,1766.0,14.38333320617676,0.0079,0.04910793522289407,8.391667366027832
180.0,0.7462358997149193,28.29999923706055,0.1331,241.0,116.9283,1.431,1766.0,14.38333320617676,0.0079,0.04526726447484786,8.391667366027832
180.0,0.7425592895088872,28.29999923706055,0.1331,241.0,116.9283,1.458,1766.0,14.38333320617676,0.0079,0.04224171536921574,8.391667366027832
180.0,0.7402610853930245,28.29999923706055,0.1331,241.0,116.9283,1.458,1766.0,14.38333320617676,0.0079,0.05670946127569769,8.391667366027832
180.0,0.7351829255395281,28.29999923706055,0.1331,241.0,116.9283,1.35,1766.0,14.38333320617676,0.0079,0.03568174681396518,8.391667366027832
180.0,0.7307781671869417,28.29999923706055,0.1331,241.0,116.9283,1.377,1766.0,14.38333320617676,0.0079,0.02413291115245264,8.391667366027832
180.0,0.7261798045651526,28.29999923706055,0.1331,241.0,116.9283,1.485,1766.0,14.38333320617676,0.0063,0.011226816064250286,8.391667366027832
180.0,0.7246244666270253,28.29999923706055,0.1331,241.0,116.9283,1.431,1766.0,14.38333320617676,0.0063,0.030798950932770647,8.391667366027832
180.0,0.7241847692059206,28.29999923706055,0.1331,241.0,116.9283,1.296,1766.0,14.38333320617676,0.0063,0.05946222496531225,8.391667366027832
180.0,0.7215220522328702,28.29999923706055,0.1331,241.0,116.9283,1.377,1766.0,14.38333320617676,0.0063,0.0642600422334953,8.391667366027832
180.0,0.7182299581242022,28.29999923706055,0.1331,241.0,116.9283,1.485,1766.0,14.38333320617676,0.0063,0.06263526628003532,8.391667366027832
180.0,0.7153123947948324,28.29999923706055,0.1331,241.0,116.9283,1.431,1766.0,14.38333320617676,0.0063,0.06417990236411007,8.391667366027832
18.0,0.9321215927452601,21.58333396911621,0.0492,18.0,107.88,1.29,597.0,-2.233333349227905,0.00275,1.1635345064469584,10.65833282470703
18.0,0.368334950566658,21.58333396911621,0.0492,18.0,107.88,1.23,597.0,-2.233333349227905,0.0016,1.136887718249725,10.65833282470703
18.0,0.23040125755590082,21.58333396911621,0.0492,18.0,107.88,1.22,597.0,-2.233333349227905,0.00145,1.11415014427443,10.65833282470703
16.0,0.8092416404099224,28.16666603088379,0.0591,72.0,99.26667,1.4,1012.0,25.26666641235352,0.0235,0.44786826111454175,8.958333969116211
16.0,0.8109382529459803,28.16666603088379,0.0591,72.0,99.26667,1.4,1012.0,25.26666641235352,0.0235,0.4347493855202227,8.958333969116211
16.0,0.8106052177018905,28.16666603088379,0.0591,72.0,99.26667,1.4,1012.0,25.26666641235352,0.0235,0.4226022784884458,8.958333969116211
16.0,0.810629845325517,28.16666603088379,0.0591,72.0,99.26667,1.4,1012.0,25.26666641235352,0.0235,0.41050482889517104,8.958333969116211
9.0,1.2126517121724423,9.066666603088379,0.0357,9.0,91.97464,0.99,425.0,-8.649999618530273,0.0043,2.3969512742643726,14.79166698455811
9.0,1.2365722281870095,9.066666603088379,0.0357,9.0,91.97464,1.31,425.0,-8.649999618530273,0.0018,2.3263623500843136,14.79166698455811
