PrecipitationofDriestQuarter,BulkDensity,AverageAridityIndex,AnnualPrecipitation,SiltContent,Longitude,Season_sin,MeanTemperatureofDriestQuarter,SoilOrganicCarbon,MeanDiurnalRange,SoilTypeWRB,MeanTemperatureofWarmestQuarter,PrecipitationofColdestQuarter,Method
146.0,1.4,0.05520000000000001,670.0,0.374,1.4,0.8660254037844387,20.60000038146973,0.013,9.75,1.2104273599800384,20.76666641235352,157.0,1.1457039722886622
146.0,1.21,0.05520000000000001,670.0,0.516,1.4,0.0,20.60000038146973,0.013,9.75,1.2142487891917477,20.76666641235352,157.0,1.1478088640137385
146.0,1.41,0.05520000000000001,670.0,0.516,1.4,0.8660254037844387,20.60000038146973,0.013,9.75,1.2167419204741103,20.76666641235352,157.0,1.1494166841092903
146.0,1.24,0.05520000000000001,670.0,0.58,1.4,0.0,20.60000038146973,0.012,9.75,1.2194766204610743,20.76666641235352,157.0,1.1511382624193016
146.0,1.43,0.05520000000000001,670.0,0.58,1.4,0.8660254037844387,20.60000038146973,0.012,9.75,1.2217057969179108,20.76666641235352,157.0,1.1526714560429328
146.0,1.24,0.05520000000000001,670.0,0.302,1.4,0.0,20.60000038146973,0.013,9.75,1.2231912059275762,20.76666641235352,157.0,1.1539089619467127
146.0,1.37,0.05520000000000001,670.0,0.302,1.4,0.8660254037844387,20.60000038146973,0.013,9.75,1.2268713024193936,20.76666641235352,157.0,1.1560718796172154
146.0,0.97,0.05520000000000001,670.0,0.502,1.4,0.0,20.60000038146973,0.01,9.75,1.2291817053608456,20.76666641235352,157.0,1.1576798332808604
146.0,1.5,0.05520000000000001,670.0,0.502,1.4,-0.8660254037844385,20.60000038146973,0.01,9.75,1.2369795142402016,20.76666641235352,157.0,1.1616587324665482
146.0,1.05,0.05520000000000001,670.0,0.623,1.4,0.0,20.60000038146973,0.008,9.75,1.2409493161439982,20.76666641235352,157.0,1.1640396966140567
146.0,1.5,0.05520000000000001,670.0,0.623,1.4,-0.8660254037844385,20.60000038146973,0.008,9.75,1.253729205066377,20.76666641235352,157.0,1.1703214548431193
146.0,1.13,0.05520000000000001,670.0,0.374,1.4,0.0,20.60000038146973,0.013,9.75,1.256563468710757,20.76666641235352,157.0,1.172294014328
146.0,1.5,0.05520000000000001,670.0,0.374,1.4,-0.8660254037844385,20.60000038146973,0.013,9.75,1.2637636081185277,20.76666641235352,157.0,1.1762421231669373
146.0,1.31,0.05520000000000001,670.0,0.516,1.4,0.0,20.60000038146973,0.013,9.75,1.2667128973955317,20.76666641235352,157.0,1.1783159307796247
146.0,1.34,0.05520000000000001,670.0,0.516,1.4,-0.8660254037844385,20.60000038146973,0.013,9.75,1.2752221494708604,20.76666641235352,157.0,1.1829526460359496
146.0,1.33,0.05520000000000001,670.0,0.58,1.4,0.0,20.60000038146973,0.012,9.75,1.2791733415527884,20.76666641235352,157.0,1.185543854796469
146.0,1.37,0.05520000000000001,670.0,0.58,1.4,-0.8660254037844385,20.60000038146973,0.012,9.75,1.2898422977123545,20.76666641235352,157.0,1.191295985844433
146.0,1.23,0.05520000000000001,670.0,0.302,1.4,0.0,20.60000038146973,0.013,9.75,1.2949876439465857,20.76666641235352,157.0,1.194523436197712
146.0,1.4,0.05520000000000001,670.0,0.302,1.4,-0.8660254037844385,20.60000038146973,0.013,9.75,1.2999054273031458,20.76666641235352,157.0,1.1976735444701794
13.0,1.22,0.0228,354.0,0.38,45.0,0.0,21.13333320617676,0.0085,12.36666679382324,1.2232755526565708,21.39999961853027,102.0,1.4620788172955848
13.0,1.21,0.0228,354.0,0.38,45.0,0.8660254037844387,21.13333320617676,0.0085,12.36666679382324,1.2589863017508092,21.39999961853027,102.0,1.516203539887975
13.0,1.17,0.0228,354.0,0.38,45.0,0.8660254037844387,21.13333320617676,0.0085,12.36666679382324,1.3015714295993508,21.39999961853027,102.0,1.5810139027502326
13.0,1.19,0.0228,354.0,0.367,45.0,0.0,21.13333320617676,0.0103,12.36666679382324,1.342339414759887,21.39999961853027,102.0,1.640582491300689
13.0,1.22,0.0228,354.0,0.367,45.0,0.8660254037844387,21.13333320617676,0.0103,12.36666679382324,1.3756885874059903,21.39999961853027,102.0,1.6856139621399637
13.0,1.25,0.0228,354.0,0.367,45.0,0.8660254037844387,21.13333320617676,0.0103,12.36666679382324,1.4062894292455803,21.39999961853027,102.0,1.7249768430020147
13.0,1.26,0.0228,354.0,0.391,45.0,0.0,21.13333320617676,0.0072,12.36666679382324,1.4351346374731317,21.39999961853027,102.0,1.7606892962740437
13.0,1.28,0.0228,354.0,0.391,45.0,0.8660254037844387,21.13333320617676,0.0072,12.36666679382324,1.4572436859931934,21.39999961853027,102.0,1.7847329281033415
13.0,1.32,0.0228,354.0,0.391,45.0,0.8660254037844387,21.13333320617676,0.0072,12.36666679382324,1.4841076686546861,21.39999961853027,102.0,1.816382039029102
13.0,1.24,0.0228,354.0,0.338,45.0,0.0,21.13333320617676,0.0106,12.36666679382324,1.5102796649822292,21.39999961853027,102.0,1.8465772341849953
13.0,1.26,0.0228,354.0,0.338,45.0,0.8660254037844387,21.13333320617676,0.0106,12.36666679382324,1.5162910003850147,21.39999961853027,102.0,1.8445159879548358
13.0,1.2,0.0228,354.0,0.338,45.0,0.8660254037844387,21.13333320617676,0.0106,12.36666679382324,1.5307455369836502,21.39999961853027,102.0,1.8562205957070368
8.0,1.28382,0.0284,419.0,0.6759914595899998,110.4,0.008660254037844331,-7.566666603088379,0.0042,13.53333377838135,1.5444386994914243,21.23333358764648,8.0,1.8669237164054169
8.0,1.28322,0.0284,419.0,0.6719014595899999,110.4,0.008660254037844331,-7.566666603088379,0.0042,13.53333377838135,1.5446027253141248,21.23333358764648,8.0,1.8570972241678647
102.0,1.25,0.05690000000000001,584.0,0.54,16.6,0.8660254037844387,2.083333253860474,0.024,9.199999809265137,1.449586040493226,19.54999923706055,102.0,1.1999813774605081
102.0,1.21,0.05690000000000001,584.0,0.54,16.6,0.8660254037844387,2.083333253860474,0.024,9.199999809265137,1.4256846312081912,19.54999923706055,102.0,1.201013898227235
102.0,1.4,0.05690000000000001,584.0,0.54,16.6,0.8660254037844387,2.083333253860474,0.024,9.199999809265137,1.3802270247783983,19.54999923706055,102.0,1.2006353556634728
102.0,1.37,0.05690000000000001,584.0,0.54,16.6,-0.8660254037844385,2.083333253860474,0.024,9.199999809265137,1.2891559988579122,19.54999923706055,102.0,1.1970579688484064
102.0,1.39,0.05690000000000001,584.0,0.54,16.6,-0.8660254037844385,2.083333253860474,0.024,9.199999809265137,1.2931203084796874,19.54999923706055,102.0,1.1980177557242493
102.0,1.45,0.05690000000000001,584.0,0.54,16.6,-0.8660254037844385,2.083333253860474,0.024,9.199999809265137,1.2991085493208137,19.54999923706055,102.0,1.1991638843421382
102.0,1.36,0.05690000000000001,584.0,0.54,16.6,-2.449293598294706e-16,2.083333253860474,0.024,9.199999809265137,1.1951068633357358,19.54999923706055,102.0,1.1919877607171603
102.0,1.3,0.05690000000000001,584.0,0.54,16.6,-2.449293598294706e-16,2.083333253860474,0.024,9.199999809265137,1.1814513931726198,19.54999923706055,102.0,1.190873434435526
102.0,1.46,0.05690000000000001,584.0,0.54,16.6,-2.449293598294706e-16,2.083333253860474,0.024,9.199999809265137,1.1335783869681935,19.54999923706055,102.0,1.1864832230391653
102.0,1.39,0.05690000000000001,584.0,0.54,16.6,0.0,2.083333253860474,0.024,9.199999809265137,1.0624737529863901,19.54999923706055,102.0,1.1791902000702517
102.0,1.42,0.05690000000000001,584.0,0.54,16.6,0.0,2.083333253860474,0.024,9.199999809265137,1.056464685259835,19.54999923706055,102.0,1.177702471216506
102.0,1.5,0.05690000000000001,584.0,0.54,16.6,0.0,2.083333253860474,0.024,9.199999809265137,1.025144499136278,19.54999923706055,102.0,1.1733565846149618
102.0,1.4,0.05690000000000001,584.0,0.54,16.6,0.0,2.083333253860474,0.024,9.199999809265137,0.9837894910582897,19.54999923706055,102.0,1.1674449626096588
102.0,1.46,0.05690000000000001,584.0,0.54,16.6,0.0,2.083333253860474,0.024,9.199999809265137,0.9738282568997514,19.54999923706055,102.0,1.1648870173035248
102.0,1.39,0.05690000000000001,584.0,0.54,16.6,0.8660254037844387,2.083333253860474,0.024,9.199999809265137,0.9558926798735587,19.54999923706055,102.0,1.1611899011389548
102.0,1.34,0.05690000000000001,584.0,0.54,16.6,0.8660254037844387,2.083333253860474,0.024,9.199999809265137,0.9717911331602922,19.54999923706055,102.0,1.1618811396474014
102.0,1.51,0.05690000000000001,584.0,0.54,16.6,0.8660254037844387,2.083333253860474,0.024,9.199999809265137,0.9729869682095196,19.54999923706055,102.0,1.160702605565823
102.0,1.3,0.05690000000000001,584.0,0.54,16.6,-0.8660254037844385,2.083333253860474,0.024,9.199999809265137,0.9605591881493245,19.54999923706055,102.0,1.1575427533220173
102.0,1.29,0.05690000000000001,584.0,0.54,16.6,-0.8660254037844385,2.083333253860474,0.024,9.199999809265137,0.9846408955696436,19.54999923706055,102.0,1.1598701239379217
102.0,1.42,0.05690000000000001,584.0,0.54,16.6,-0.8660254037844385,2.083333253860474,0.024,9.199999809265137,0.9980028534921207,19.54999923706055,102.0,1.1607874559090934
102.0,1.3,0.05690000000000001,584.0,0.54,16.6,-2.449293598294706e-16,2.083333253860474,0.024,9.199999809265137,0.9872905769053745,19.54999923706055,102.0,1.1578917370091006
102.0,1.25,0.05690000000000001,584.0,0.54,16.6,-2.449293598294706e-16,2.083333253860474,0.024,9.199999809265137,0.9693272294939765,19.54999923706055,102.0,1.1536473202598634
102.0,1.44,0.05690000000000001,584.0,0.54,16.6,-2.449293598294706e-16,2.083333253860474,0.024,9.199999809265137,0.9525287196689789,19.54999923706055,102.0,1.1494222770883271
102.0,1.32,0.05690000000000001,584.0,0.54,16.6,0.0,2.083333253860474,0.024,9.199999809265137,0.9281227443963509,19.54999923706055,102.0,1.1436394737790005
102.0,1.28,0.05690000000000001,584.0,0.54,16.6,0.0,2.083333253860474,0.024,9.199999809265137,0.9407309011593952,19.54999923706055,102.0,1.1445623708258637
102.0,1.39,0.05690000000000001,584.0,0.54,16.6,0.0,2.083333253860474,0.024,9.199999809265137,0.9484112405699737,19.54999923706055,102.0,1.144688359980799
102.0,1.3,0.05690000000000001,584.0,0.54,16.6,0.0,2.083333253860474,0.024,9.199999809265137,0.9419228338470056,19.54999923706055,102.0,1.1420994240794755
102.0,1.27,0.05690000000000001,584.0,0.54,16.6,0.0,2.083333253860474,0.024,9.199999809265137,0.955724357409739,19.54999923706055,102.0,1.1435972572387667
102.0,1.33,0.05690000000000001,584.0,0.54,16.6,0.0,2.083333253860474,0.024,9.199999809265137,0.9784821030095175,19.54999923706055,102.0,1.1471291197182694
101.0,1.3291399999999993,0.05640000000000001,580.0,0.532322199,16.58333,-0.8660254037844385,2.133333444595337,0.025,9.149999618530273,1.009817813142007,19.60000038146973,101.0,1.152748804248551
101.0,1.3451999999999997,0.05640000000000001,580.0,0.532322199,16.58333,-0.8660254037844385,2.133333444595337,0.025,9.149999618530273,0.9974816659690132,19.60000038146973,101.0,1.1491206752486263
101.0,1.2864899999999992,0.05640000000000001,580.0,0.532322199,16.58333,-2.449293598294706e-16,2.133333444595337,0.025,9.149999618530273,0.993301194927076,19.60000038146973,101.0,1.1472107041220403
101.0,1.2941999999999994,0.05640000000000001,580.0,0.532322199,16.58333,0.0,2.133333444595337,0.025,9.149999618530273,0.9788617527556309,19.60000038146973,101.0,1.142919433884034
101.0,1.3466000000000002,0.05640000000000001,580.0,0.532322199,16.58333,0.8660254037844387,2.133333444595337,0.025,9.149999618530273,0.9804346293727132,19.60000038146973,101.0,1.1422494259960825
101.0,1.3326999999999996,0.05640000000000001,580.0,0.532322199,16.58333,0.8660254037844387,2.133333444595337,0.025,9.149999618530273,1.0050126227934912,19.60000038146973,101.0,1.1471057087216558
101.0,1.34388,0.05640000000000001,580.0,0.532322199,16.58333,-0.8660254037844385,2.133333444595337,0.025,9.149999618530273,1.0328111871557044,19.60000038146973,101.0,1.1529935269978944
101.0,1.308569999999999,0.05640000000000001,580.0,0.532322199,16.58333,0.0,2.133333444595337,0.025,9.149999618530273,1.0505836322961666,19.60000038146973,101.0,1.1566625671579958
101.0,1.3606,0.05640000000000001,580.0,0.532322199,16.58333,0.8660254037844387,2.133333444595337,0.025,9.149999618530273,1.0741824412348857,19.60000038146973,101.0,1.1619802969828454
101.0,1.3655300000000006,0.05640000000000001,580.0,0.532322199,16.58333,-0.8660254037844385,2.133333444595337,0.025,9.149999618530273,1.0913899724787195,19.60000038146973,101.0,1.1658755022374039
101.0,1.311319999999999,0.05640000000000001,580.0,0.532322199,16.58333,0.0,2.133333444595337,0.025,9.149999618530273,1.0961001690800072,19.60000038146973,101.0,1.1666563127501888
101.0,1.3810400000000005,0.05640000000000001,580.0,0.532322199,16.58333,0.8660254037844387,2.133333444595337,0.025,9.149999618530273,1.113614702874443,19.60000038146973,101.0,1.170899242103431
11.0,1.448,0.0186,301.0,0.440695482,49.63333,-6.270477227498151e-17,21.98333358764648,0.0058,13.77499961853027,1.2621258000467888,22.36666679382324,105.0,1.2621258000467888
11.0,1.467,0.0186,301.0,0.451421372,49.63333,-6.174394780673858e-17,21.98333358764648,0.0059,13.77499961853027,2.0771102013686344,22.36666679382324,105.0,2.0771102013686344
11.0,1.518,0.0186,301.0,0.430924587,49.63333,-6.174394780673858e-17,21.98333358764648,0.0053,13.77499961853027,2.2544088207061628,22.36666679382324,105.0,2.2544088207061628
11.0,1.519,0.0186,301.0,0.43044066,49.63333,-6.174394780673858e-17,21.98333358764648,0.0052,13.77499961853027,2.372691929786761,22.36666679382324,105.0,2.372691929786761
11.0,1.421,0.0186,301.0,0.401905299,49.63333,-5.931236388065513e-17,21.98333358764648,0.0051,13.77499961853027,2.452029009044636,22.36666679382324,105.0,2.452029009044636
11.0,1.392,0.0186,301.0,0.454376368,49.63333,-5.931236388065513e-17,21.98333358764648,0.0058,13.77499961853027,2.523683336093797,22.36666679382324,105.0,2.523683336093797
11.0,1.471,0.0186,301.0,0.454453518,49.63333,-6.174394780673858e-17,21.98333358764648,0.0061,13.77499961853027,2.5933210539055116,22.36666679382324,105.0,2.5933210539055116
11.0,1.446,0.0186,301.0,0.433447089,49.63333,-5.942890285025141e-17,21.98333358764648,0.0067,13.77499961853027,2.6415994690053344,22.36666679382324,105.0,2.6415994690053344
4.0,1.3,0.0129,234.0,0.5028,50.38333,0.8660254037844387,21.35000038146973,0.0186,15.13333320617676,1.3158017915856495,21.4333324432373,111.0,1.1707437352116126
4.0,1.37,0.0129,234.0,0.4806,50.38333,0.8660254037844387,21.35000038146973,0.0148,15.13333320617676,1.32306470542324,21.4333324432373,111.0,1.1729170613882698
3.0,1.24,0.0145,267.0,0.552,50.46667,-0.8660254037844385,21.85000038146973,0.007,15.625,1.2621258000467888,22.23333358764648,133.0,1.1740978820328332
3.0,1.27,0.0145,267.0,0.5574,50.46667,-0.8660254037844385,21.85000038146973,0.0081,15.625,1.5615078792512316,22.23333358764648,133.0,1.1781617404732048
3.0,1.23,0.0145,267.0,0.5466,50.46667,-0.8660254037844385,21.85000038146973,0.011,15.625,1.6232742097015687,22.23333358764648,133.0,1.1815067118269054
3.0,1.25,0.0145,267.0,0.5424,50.46667,-0.8660254037844385,21.85000038146973,0.008,15.625,1.6452878200802927,22.23333358764648,133.0,1.184605085741464
106.0,1.27,0.09860000000000001,1306.0,0.2534067,-46.9,-0.008660254037844409,15.93333339691162,0.03,10.31666660308838,1.2621258000467888,21.45000076293945,106.0,0.926699413589604
106.0,1.24,0.09860000000000001,1306.0,0.1970763,-46.9,0.06062177826491069,15.93333339691162,0.0201,10.31666660308838,1.3885177897323215,21.45000076293945,106.0,1.0737520050466665
106.0,1.22,0.09860000000000001,1306.0,0.2203212,-46.9,0.06928203230275508,15.93333339691162,0.0178,10.31666660308838,1.4378881963853531,21.45000076293945,106.0,1.1663274059756163
106.0,1.29,0.09860000000000001,1306.0,0.3028482,-46.9,0.09526279441628825,15.93333339691162,0.0321,10.31666660308838,1.50619931317102,21.45000076293945,106.0,1.2571282822343506
106.0,1.18,0.09860000000000001,1306.0,0.3217828,-46.9,0.08660254037844385,15.93333339691162,0.0321,10.31666660308838,1.3897284881999135,21.45000076293945,106.0,1.2095164116745127
106.0,1.33,0.09860000000000001,1306.0,0.2817844,-46.9,0.09526279441628825,15.93333339691162,0.0256,10.31666660308838,1.4453046959137836,21.45000076293945,106.0,1.2737250770255906
106.0,1.23,0.09860000000000001,1306.0,0.217715,-46.9,0.06062177826491069,15.93333339691162,0.0145,10.31666660308838,1.461305983825369,21.45000076293945,106.0,1.305234925277734
106.0,1.29,0.09860000000000001,1306.0,0.1900319,-46.9,0.06928203230275508,15.93333339691162,0.0173,10.31666660308838,1.4884371803942404,21.45000076293945,106.0,1.3425469883875947
106.0,1.22,0.09860000000000001,1306.0,0.2659572,-46.9,0.06928203230275508,15.93333339691162,0.0213,10.31666660308838,1.4919433848573371,21.45000076293945,106.0,1.3586784458580052
106.0,1.33,0.09860000000000001,1306.0,0.2269989,-46.9,0.07794228634059945,15.93333339691162,0.022,10.31666660308838,1.4911271402863306,21.45000076293945,106.0,1.3691036536321108
106.0,1.34,0.09860000000000001,1306.0,0.1897207,-46.9,0.06928203230275508,15.93333339691162,0.019,10.31666660308838,1.5022441924590353,21.45000076293945,106.0,1.3878968121362627
106.0,1.42,0.09860000000000001,1306.0,0.1964539,-46.9,0.06062177826491069,15.93333339691162,0.0174,10.31666660308838,1.506508578068119,21.45000076293945,106.0,1.399719669824247
106.0,1.05,0.09860000000000001,1306.0,0.2472921,-46.9,0.06928203230275508,15.93333339691162,0.0309,10.31666660308838,1.5061820949336993,21.45000076293945,106.0,1.4065559783240076
106.0,1.03,0.09860000000000001,1306.0,0.2654144,-46.9,0.07794228634059945,15.93333339691162,0.0348,10.31666660308838,1.5119979537011703,21.45000076293945,106.0,1.4178714870336504
106.0,1.15,0.09860000000000001,1306.0,0.2503994,-46.9,0.07794228634059945,15.93333339691162,0.0338,10.31666660308838,1.4961774693235654,21.45000076293945,106.0,1.4094490870926766
106.0,1.02,0.09860000000000001,1306.0,0.3320901,-46.9,0.07794228634059945,15.93333339691162,0.0311,10.31666660308838,1.5135845476001233,21.45000076293945,106.0,1.4297402890179998
106.0,1.05,0.09860000000000001,1306.0,0.3382945,-46.9,0.07794228634059945,15.93333339691162,0.0342,10.31666660308838,1.5158938107279465,21.45000076293945,106.0,1.436219327531427
106.0,0.99,0.09860000000000001,1306.0,0.39944,-46.9,0.07794228634059945,15.93333339691162,0.0278,10.31666660308838,1.5020187130455802,21.45000076293945,106.0,1.4277154637771232
45.0,0.87,0.0292,381.0,0.29,-112.763,0.8660254037844387,-6.199999809265137,0.017,13.28333282470703,1.1143140449897122,17.5,45.0,1.1868158018943569
45.0,0.64,0.0292,381.0,0.29,-112.763,0.8660254037844387,-6.199999809265137,0.017,13.28333282470703,1.1252334317332509,17.5,45.0,1.1893001373469472
45.0,0.97,0.0292,381.0,0.29,-112.763,0.8660254037844387,-6.199999809265137,0.017,13.28333282470703,1.138788944874482,17.5,45.0,1.1925934845424884
45.0,0.77,0.0292,381.0,0.29,-112.763,0.8660254037844387,-6.199999809265137,0.017,13.28333282470703,1.1502171020279734,17.5,45.0,1.1954206102779146
45.0,0.77,0.0292,381.0,0.29,-112.763,0.8660254037844387,-6.199999809265137,0.017,13.28333282470703,1.1627961503528768,17.5,45.0,1.198665893571496
45.0,0.73,0.0292,381.0,0.29,-112.763,0.8660254037844387,-6.199999809265137,0.017,13.28333282470703,1.1720320606517303,17.5,45.0,1.2010722538637224
45.0,0.57,0.0292,381.0,0.29,-112.763,0.8660254037844387,-6.199999809265137,0.017,13.28333282470703,1.1872520620049347,17.5,45.0,1.2052698936154158
45.0,1.0,0.0292,381.0,0.29,-112.763,0.8660254037844387,-6.199999809265137,0.017,13.28333282470703,1.1963713124411695,17.5,45.0,1.207818403062755
45.0,0.53,0.0292,381.0,0.29,-112.763,0.8660254037844387,-6.199999809265137,0.017,13.28333282470703,1.2063490936902386,17.5,45.0,1.2106927103715277
45.0,0.5,0.0292,381.0,0.29,-112.763,0.8660254037844387,-6.199999809265137,0.017,13.28333282470703,1.2201649274323434,17.5,45.0,1.2147905634399938
2.0,1.4360599266600003,0.0079,190.0,0.152,52.5875,-0.017320508075688797,28.54999923706055,0.012,15.23333358764648,1.419271866779197,28.70000076293945,115.0,1.2186321593052032
2.0,1.4356102689500003,0.0079,190.0,0.152,52.5875,-0.017320508075688797,28.54999923706055,0.012,15.23333358764648,1.326592145375072,28.70000076293945,115.0,1.2171963183240742
2.0,1.4442835207800007,0.0079,190.0,0.152,52.5875,-0.0173205080756888,28.54999923706055,0.012,15.23333358764648,1.2605593797130463,28.70000076293945,115.0,1.2156376185038504
2.0,1.4444101711500008,0.0079,190.0,0.152,52.5875,-0.0173205080756888,28.54999923706055,0.012,15.23333358764648,1.2244399626457352,28.70000076293945,115.0,1.214513758188921
2.0,1.4362542298300003,0.0079,190.0,0.152,52.5875,-0.0173205080756888,28.54999923706055,0.012,15.23333358764648,1.1915218291590404,28.70000076293945,115.0,1.2131512911811966
2.0,1.4290670660300002,0.0079,190.0,0.152,52.5875,-0.025980762113533177,28.54999923706055,0.012,15.23333358764648,1.1522620337054716,28.70000076293945,115.0,1.2111461167367885
2.0,1.4417928850800004,0.0079,190.0,0.152,52.5875,-0.0173205080756888,28.54999923706055,0.012,15.23333358764648,1.1221387088181576,28.70000076293945,115.0,1.2092305990138925
3.0,1.383863081,0.001,22.0,0.502121546,89.2,0.0,-2.716666698455811,0.0425,13.91666698455811,1.448941176520971,31.63333320617676,3.0,1.2621258000467888
3.0,1.509046455,0.001,22.0,0.502121546,89.2,0.0,-2.716666698455811,0.0425,13.91666698455811,1.4441530176944055,31.63333320617676,3.0,1.3244104559112035
3.0,1.518826406,0.001,22.0,0.502121546,89.2,0.8660254037844387,-2.716666698455811,0.0425,13.91666698455811,1.428598980681404,31.63333320617676,3.0,1.2917391371115967
3.0,1.521760391,0.001,22.0,0.502121546,89.2,0.8660254037844387,-2.716666698455811,0.0425,13.91666698455811,1.4079714653941882,31.63333320617676,3.0,1.2486009156769893
3.0,1.51002445,0.001,22.0,0.500860295,89.2,-0.8660254037844385,-2.716666698455811,0.0425,13.91666698455811,1.379454205056305,31.63333320617676,3.0,1.189219792539203
3.0,1.327139364,0.001,22.0,0.505376368,89.2,0.0,-2.716666698455811,0.0445,13.91666698455811,1.3593842162556986,31.63333320617676,3.0,1.164060559690335
3.0,1.370171149,0.001,22.0,0.505376368,89.2,0.0,-2.716666698455811,0.0445,13.91666698455811,1.3596634103202676,31.63333320617676,3.0,1.192681866794279
3.0,1.451344743,0.001,22.0,0.505376368,89.2,0.8660254037844387,-2.716666698455811,0.0445,13.91666698455811,1.3559340108634792,31.63333320617676,3.0,1.2046972360251553
3.0,1.478728606,0.001,22.0,0.504624761,89.2,-0.8660254037844385,-2.716666698455811,0.0445,13.91666698455811,1.3491151614089252,31.63333320617676,3.0,1.2063483233304046
2.0,1.285085575,0.0012,28.0,0.394136142,90.5,0.0,-2.066666603088379,0.032,15.21666717529297,1.2621258000467888,28.98333358764648,2.0,1.2018405259850664
2.0,1.436674817,0.0012,28.0,0.394136142,90.5,0.0,-2.066666603088379,0.032,15.21666717529297,1.4030969221985323,28.98333358764648,2.0,1.2329521185637218
2.0,1.505134474,0.0012,28.0,0.394136142,90.5,0.8660254037844387,-2.066666603088379,0.032,15.21666717529297,1.4187332368340118,28.98333358764648,2.0,1.2510399308588258
2.0,1.51198044,0.0012,28.0,0.394136142,90.5,0.8660254037844387,-2.066666603088379,0.032,15.21666717529297,1.4145586712067357,28.98333358764648,2.0,1.2626549342023705
2.0,1.474816626,0.0012,28.0,0.391626498,90.5,-0.8660254037844385,-2.066666603088379,0.032,15.21666717529297,1.4169834380724096,28.98333358764648,2.0,1.274371189297566
2.0,1.340831296,0.0012,28.0,0.398639357,90.5,0.0,-2.066666603088379,0.033,15.21666717529297,1.3931091826101216,28.98333358764648,2.0,1.274328970364307
2.0,1.407334963,0.0012,28.0,0.398639357,90.5,0.8660254037844387,-2.066666603088379,0.033,15.21666717529297,1.4062968092104242,28.98333358764648,2.0,1.287522320267303
2.0,1.474816626,0.0012,28.0,0.398639357,90.5,0.8660254037844387,-2.066666603088379,0.033,15.21666717529297,1.4121121113568018,28.98333358764648,2.0,1.2972456676857818
2.0,1.445476773,0.0012,28.0,0.396129713,90.5,-0.8660254037844385,-2.066666603088379,0.033,15.21666717529297,1.414353964614194,28.98333358764648,2.0,1.3047480634073123
180.0,1.512,0.1331,1766.0,0.21,116.9283,-2.449293598294706e-16,14.38333320617676,0.0096,8.391667366027832,1.2621258000467888,28.29999923706055,241.0,1.2074651675850177
180.0,1.458,0.1331,1766.0,0.21,116.9283,0.0,14.38333320617676,0.0096,8.391667366027832,0.5844533807596033,28.29999923706055,241.0,1.2006194612370564
180.0,1.485,0.1331,1766.0,0.21,116.9283,0.0,14.38333320617676,0.0096,8.391667366027832,0.4658153197747666,28.29999923706055,241.0,1.195530035774062
180.0,1.458,0.1331,1766.0,0.21,116.9283,0.8660254037844387,14.38333320617676,0.0096,8.391667366027832,0.4402216109107534,28.29999923706055,241.0,1.1911962360268988
180.0,1.539,0.1331,1766.0,0.21,116.9283,-0.8660254037844385,14.38333320617676,0.0096,8.391667366027832,0.39800174854449943,28.29999923706055,241.0,1.1862113969753578
180.0,1.377,0.1331,1766.0,0.21,116.9283,-2.449293598294706e-16,14.38333320617676,0.0096,8.391667366027832,0.31183790559412466,28.29999923706055,241.0,1.1794835995210633
180.0,1.539,0.1331,1766.0,0.259,116.9283,-2.449293598294706e-16,14.38333320617676,0.0065,8.391667366027832,0.2674506715247604,28.29999923706055,241.0,1.1734407465343326
180.0,1.485,0.1331,1766.0,0.259,116.9283,0.0,14.38333320617676,0.0065,8.391667366027832,0.27811870307110476,28.29999923706055,241.0,1.1692537780514816
180.0,1.323,0.1331,1766.0,0.259,116.9283,0.0,14.38333320617676,0.0065,8.391667366027832,0.34260498158875724,28.29999923706055,241.0,1.167676323389951
180.0,1.404,0.1331,1766.0,0.259,116.9283,0.8660254037844387,14.38333320617676,0.0065,8.391667366027832,0.33291745950851953,28.29999923706055,241.0,1.163020027619226
180.0,1.539,0.1331,1766.0,0.259,116.9283,-0.8660254037844385,14.38333320617676,0.0065,8.391667366027832,0.31440597922456986,28.29999923706055,241.0,1.1578254102763408
180.0,1.539,0.1331,1766.0,0.259,116.9283,-2.449293598294706e-16,14.38333320617676,0.0065,8.391667366027832,0.29462302347015595,28.29999923706055,241.0,1.152421335775817
180.0,1.485,0.1331,1766.0,0.259,116.9283,-2.449293598294706e-16,14.38333320617676,0.0079,8.391667366027832,0.2731842870520525,28.29999923706055,241.0,1.1467670975382995
180.0,1.431,0.1331,1766.0,0.259,116.9283,0.0,14.38333320617676,0.0079,8.391667366027832,0.2708706439166902,28.29999923706055,241.0,1.1422820786552237
180.0,1.458,0.1331,1766.0,0.259,116.9283,0.0,14.38333320617676,0.0079,8.391667366027832,0.2691685122163456,28.29999923706055,241.0,1.1378636382106735
180.0,1.458,0.1331,1766.0,0.259,116.9283,0.8660254037844387,14.38333320617676,0.0079,8.391667366027832,0.2839419668430359,28.29999923706055,241.0,1.1347640310931868
180.0,1.35,0.1331,1766.0,0.259,116.9283,-0.8660254037844385,14.38333320617676,0.0079,8.391667366027832,0.2611786629569409,28.29999923706055,241.0,1.128725990945315
180.0,1.377,0.1331,1766.0,0.259,116.9283,-2.449293598294706e-16,14.38333320617676,0.0079,8.391667366027832,0.2533901078824251,28.29999923706055,241.0,1.123834042793229
