PrecipitationofDriestQuarter,SoilTypeWRB,Method,Longitude,AnnualPrecipitation,MeanTemperatureofDriestQuarter,SoilOrganicCarbon,BulkDensity,AverageAridityIndex,SoilTextureUSDA,MeanDiurnalRange
102.0,1.0845958280645074,0.9598306095098533,16.6,584.0,2.083333253860474,0.024,1.37,0.05690000000000001,0.881136646290975,9.199999809265137
102.0,1.0866159012046328,0.9609230576003622,16.6,584.0,2.083333253860474,0.024,1.39,0.05690000000000001,0.8843663487453065,9.199999809265137
102.0,1.0899180302093692,0.9621185345591846,16.6,584.0,2.083333253860474,0.024,1.45,0.05690000000000001,0.8877282141583782,9.199999809265137
102.0,0.9726736796807499,0.954144152806238,16.6,584.0,2.083333253860474,0.024,1.36,0.05690000000000001,0.8738674471693039,9.199999809265137
102.0,0.9545866406462789,0.9527772747569601,16.6,584.0,2.083333253860474,0.024,1.3,0.05690000000000001,0.8724568669317302,9.199999809265137
102.0,0.9096240718481687,0.9487341058871255,16.6,584.0,2.083333253860474,0.024,1.46,0.05690000000000001,0.8661037967669695,9.199999809265137
102.0,0.832313013570505,0.940941913412136,16.6,584.0,2.083333253860474,0.024,1.39,0.05690000000000001,0.8529322422117854,9.199999809265137
102.0,0.8292855987747574,0.9398233007678242,16.6,584.0,2.083333253860474,0.024,1.42,0.05690000000000001,0.8520808498363565,9.199999809265137
102.0,0.7982016218661179,0.935582143741187,16.6,584.0,2.083333253860474,0.024,1.5,0.05690000000000001,0.8455601177738072,9.199999809265137
102.0,0.7543018861257519,0.9294523897724211,16.6,584.0,2.083333253860474,0.024,1.4,0.05690000000000001,0.8356949300402079,9.199999809265137
102.0,0.7495532778902158,0.9275982097459663,16.6,584.0,2.083333253860474,0.024,1.46,0.05690000000000001,0.833589483495811,9.199999809265137
102.0,0.7336097726733398,0.9242526843807898,16.6,584.0,2.083333253860474,0.024,1.39,0.05690000000000001,0.8288328258097937,9.199999809265137
102.0,0.7504564974913922,0.9251772905224724,16.6,584.0,2.083333253860474,0.024,1.34,0.05690000000000001,0.8316792146503826,9.199999809265137
102.0,0.7496002659921868,0.9238166846854852,16.6,584.0,2.083333253860474,0.024,1.51,0.05690000000000001,0.8304498728110941,9.199999809265137
102.0,0.732045586016683,0.9199936938532394,16.6,584.0,2.083333253860474,0.024,1.3,0.05690000000000001,0.824900516190051,9.199999809265137
102.0,0.7581899637711089,0.9227015833830355,16.6,584.0,2.083333253860474,0.024,1.29,0.05690000000000001,0.8307824842440023,9.199999809265137
102.0,0.7655494027061175,0.9227346075211832,16.6,584.0,2.083333253860474,0.024,1.42,0.05690000000000001,0.8319472381600539,9.199999809265137
102.0,0.7494081840540273,0.9189789216421126,16.6,584.0,2.083333253860474,0.024,1.3,0.05690000000000001,0.8265450109802434,9.199999809265137
102.0,0.7284928731525064,0.9142360893809749,16.6,584.0,2.083333253860474,0.024,1.25,0.05690000000000001,0.8194859568688994,9.199999809265137
102.0,0.7107303828172976,0.9098308651296558,16.6,584.0,2.083333253860474,0.024,1.44,0.05690000000000001,0.8130578425382968,9.199999809265137
102.0,0.6860188089612893,0.903977399072733,16.6,584.0,2.083333253860474,0.024,1.32,0.05690000000000001,0.8042125557126275,9.199999809265137
102.0,0.7008587844464221,0.9053033099685199,16.6,584.0,2.083333253860474,0.024,1.28,0.05690000000000001,0.8075912553357228,9.199999809265137
102.0,0.7063058182091599,0.9049934396591687,16.6,584.0,2.083333253860474,0.024,1.39,0.05690000000000001,0.8081668902596563,9.199999809265137
102.0,0.7002569724720475,0.9024758701653715,16.6,584.0,2.083333253860474,0.024,1.3,0.05690000000000001,0.8050188186578356,9.199999809265137
102.0,0.7125951740304376,0.9036618264194292,16.6,584.0,2.083333253860474,0.024,1.27,0.05690000000000001,0.8080707131866741,9.199999809265137
102.0,0.7300190072205697,0.9060572251756072,16.6,584.0,2.083333253860474,0.024,1.33,0.05690000000000001,0.8130933993054567,9.199999809265137
101.0,0.751221421427134,0.909457494337046,16.58333,580.0,2.133333444595337,0.025,1.3542499999999997,0.05640000000000001,0.8197235635713892,9.149999618530273
101.0,0.7411527327539842,0.906228000867388,16.58333,580.0,2.133333444595337,0.025,1.3354799999999998,0.05640000000000001,0.8153529512625451,9.149999618530273
101.0,0.7365377083743452,0.9041344039353316,16.58333,580.0,2.133333444595337,0.025,1.2750999999999992,0.05640000000000001,0.812871624191009,9.149999618530273
101.0,0.7224926728739425,0.8998463913647872,16.58333,580.0,2.133333444595337,0.025,1.2647999999999993,0.05640000000000001,0.8068095909219344,9.149999618530273
101.0,0.726487041485615,0.8996592895935281,16.58333,580.0,2.133333444595337,0.025,1.3168999999999997,0.05640000000000001,0.8074639694846549,9.149999618530273
101.0,0.7467878669411497,0.9034219255633545,16.58333,580.0,2.133333444595337,0.025,1.3267999999999998,0.05640000000000001,0.814509422947015,9.149999618530273
101.0,0.7733548164506546,0.9089186566399075,16.58333,580.0,2.133333444595337,0.025,1.34988,0.05640000000000001,0.8242911348143365,9.149999618530273
101.0,0.789535045918204,0.9120965779971294,16.58333,580.0,2.133333444595337,0.025,1.2916999999999994,0.05640000000000001,0.8302538634177195,9.149999618530273
101.0,0.8099631463393132,0.9165101001279107,16.58333,580.0,2.133333444595337,0.025,1.3483800000000001,0.05640000000000001,0.8381433020292636,9.149999618530273
101.0,0.8284863500943158,0.9206292878820302,16.58333,580.0,2.133333444595337,0.025,1.3633499999999998,0.05640000000000001,0.8454942275392652,9.149999618530273
101.0,0.8333440147793612,0.9213410966848915,16.58333,580.0,2.133333444595337,0.025,1.3310199999999994,0.05640000000000001,0.8473570596170517,9.149999618530273
101.0,0.849924070536987,0.9252291292390127,16.58333,580.0,2.133333444595337,0.025,1.3636000000000001,0.05640000000000001,0.8542369577756846,9.149999618530273
11.0,1.0769309068580473,1.0769309068580473,49.63333,301.0,21.98333358764648,0.0058,1.448,0.0186,1.0575915381800556,13.77499961853027
11.0,1.957933644153616,1.957933644153616,49.63333,301.0,21.98333358764648,0.0059,1.467,0.0186,1.2195319784772491,13.77499961853027
11.0,2.1165923019220627,2.1165923019220627,49.63333,301.0,21.98333358764648,0.0053,1.518,0.0186,1.3207301150590582,13.77499961853027
11.0,2.269329540698686,2.269329540698686,49.63333,301.0,21.98333358764648,0.0052,1.519,0.0186,1.4289463567490193,13.77499961853027
11.0,2.360952720843419,2.360952720843419,49.63333,301.0,21.98333358764648,0.0051,1.421,0.0186,1.5216962913685432,13.77499961853027
11.0,2.447786429259449,2.447786429259449,49.63333,301.0,21.98333358764648,0.0058,1.392,0.0186,0.9805927329030085,13.77499961853027
11.0,2.518022799743466,2.518022799743466,49.63333,301.0,21.98333358764648,0.0061,1.471,0.0186,1.6123802033666133,13.77499961853027
11.0,2.564340198244377,2.564340198244377,49.63333,301.0,21.98333358764648,0.0067,1.446,0.0186,1.6921415648906226,13.77499961853027
4.0,1.1784393422349246,0.9258734906352284,50.38333,234.0,21.35000038146973,0.0186,1.3,0.0129,1.2593520963324878,15.13333320617676
4.0,1.1801550499480131,0.927694071970512,50.38333,234.0,21.35000038146973,0.0148,1.37,0.0129,1.258125366219783,15.13333320617676
3.0,1.0769309068580473,0.9286214803409004,50.46667,267.0,21.85000038146973,0.007,1.24,0.0145,1.2511402986988236,15.625
3.0,1.3697840317195027,0.9329647683659895,50.46667,267.0,21.85000038146973,0.0081,1.27,0.0145,1.2669671009250594,15.625
3.0,1.4438048994117105,0.9368405440508727,50.46667,267.0,21.85000038146973,0.011,1.23,0.0145,1.2789996762536175,15.625
3.0,1.4644974178794419,0.940289283403105,50.46667,267.0,21.85000038146973,0.008,1.25,0.0145,1.287841651147511,15.625
106.0,1.0769309068580473,0.7739872847221368,-46.9,1306.0,15.93333339691162,0.03,1.27,0.09860000000000001,1.2662102745368662,10.31666660308838
106.0,1.2959203431379507,0.9592179083960661,-46.9,1306.0,15.93333339691162,0.0201,1.24,0.09860000000000001,1.271736930200888,10.31666660308838
106.0,1.3590402605493939,1.064430345791309,-46.9,1306.0,15.93333339691162,0.0178,1.22,0.09860000000000001,1.2763791729220053,10.31666660308838
106.0,1.42015679202996,1.1542763525713673,-46.9,1306.0,15.93333339691162,0.0321,1.29,0.09860000000000001,1.0418067419575259,10.31666660308838
106.0,1.3208944712870654,1.121357614820527,-46.9,1306.0,15.93333339691162,0.0321,1.18,0.09860000000000001,1.734191037236047,10.31666660308838
106.0,1.3879430151530772,1.196586129778353,-46.9,1306.0,15.93333339691162,0.0256,1.33,0.09860000000000001,1.0382321494229187,10.31666660308838
106.0,1.4121388288876207,1.2366669721690786,-46.9,1306.0,15.93333339691162,0.0145,1.23,0.09860000000000001,1.2833393264017854,10.31666660308838
106.0,1.4331046526681608,1.2709868168653649,-46.9,1306.0,15.93333339691162,0.0173,1.29,0.09860000000000001,1.2895169533336635,10.31666660308838
106.0,1.440928861901457,1.2921264276746796,-46.9,1306.0,15.93333339691162,0.0213,1.22,0.09860000000000001,1.2938844141996668,10.31666660308838
106.0,1.4452140696260385,1.3080976369640622,-46.9,1306.0,15.93333339691162,0.022,1.33,0.09860000000000001,0.9910102560746294,10.31666660308838
106.0,1.4605050373133153,1.3315835659811412,-46.9,1306.0,15.93333339691162,0.019,1.34,0.09860000000000001,1.047592479539307,10.31666660308838
106.0,1.4682476858512092,1.3474287983944906,-46.9,1306.0,15.93333339691162,0.0174,1.42,0.09860000000000001,1.0897445078917014,10.31666660308838
106.0,1.470864348271936,1.3577511649895688,-46.9,1306.0,15.93333339691162,0.0309,1.05,0.09860000000000001,1.297682344698619,10.31666660308838
106.0,1.479202903229533,1.3721169745326143,-46.9,1306.0,15.93333339691162,0.0348,1.03,0.09860000000000001,1.121476799386237,10.31666660308838
106.0,1.4596990460435095,1.3612068610565293,-46.9,1306.0,15.93333339691162,0.0338,1.15,0.09860000000000001,1.1261316741043037,10.31666660308838
106.0,1.4683803220840903,1.3743953389252117,-46.9,1306.0,15.93333339691162,0.0311,1.02,0.09860000000000001,1.733579631527552,10.31666660308838
106.0,1.473348657301092,1.3837872695487858,-46.9,1306.0,15.93333339691162,0.0342,1.05,0.09860000000000001,1.724067125698371,10.31666660308838
106.0,1.4540844578192222,1.3709275594027184,-46.9,1306.0,15.93333339691162,0.0278,0.99,0.09860000000000001,1.0534992541838588,10.31666660308838
45.0,0.8539744938808493,0.9429935722265214,-112.763,381.0,-6.199999809265137,0.017,0.87,0.0292,1.6941934227448243,13.28333282470703
45.0,0.8653562558224224,0.945505375526907,-112.763,381.0,-6.199999809265137,0.017,0.64,0.0292,1.6791144760995094,13.28333282470703
45.0,0.8786986756557009,0.9486487353686288,-112.763,381.0,-6.199999809265137,0.017,0.97,0.0292,1.6706297266398276,13.28333282470703
45.0,0.891425823282371,0.9517398955192987,-112.763,381.0,-6.199999809265137,0.017,0.77,0.0292,1.6627589455570462,13.28333282470703
45.0,0.9042298734953645,0.9549619659067973,-112.763,381.0,-6.199999809265137,0.017,0.77,0.0292,1.6567616679804635,13.28333282470703
45.0,0.9138068011720045,0.9573806907170829,-112.763,381.0,-6.199999809265137,0.017,0.73,0.0292,1.6458142515543395,13.28333282470703
45.0,0.9308950846575008,0.9620319748081797,-112.763,381.0,-6.199999809265137,0.017,0.57,0.0292,1.6511794441458,13.28333282470703
45.0,0.9401701820676489,0.9645524674069341,-112.763,381.0,-6.199999809265137,0.017,1.0,0.0292,1.642365396213926,13.28333282470703
45.0,0.9520405920557199,0.9679121865404257,-112.763,381.0,-6.199999809265137,0.017,0.53,0.0292,1.6397559860432651,13.28333282470703
45.0,0.9668082990424557,0.9722303334067187,-112.763,381.0,-6.199999809265137,0.017,0.5,0.0292,1.643540150984513,13.28333282470703
2.0,1.2562873891194144,0.9761574783223895,52.5875,190.0,28.54999923706055,0.012,1.4439507579400004,0.0079,1.0769309068580473,15.23333358764648
2.0,1.1725626716932307,0.9754006822768492,52.5875,190.0,28.54999923706055,0.012,1.4386911247100007,0.0079,0.9572973544232715,15.23333358764648
2.0,1.1084887731374506,0.9743828485707714,52.5875,190.0,28.54999923706055,0.012,1.4365679217700005,0.0079,0.9009046630683648,15.23333358764648
2.0,1.0760878378735685,0.9738817641260119,52.5875,190.0,28.54999923706055,0.012,1.4406183863200004,0.0079,0.896099053873842,15.23333358764648
2.0,1.042718317289536,0.9729960109489976,52.5875,190.0,28.54999923706055,0.012,1.4277079217700004,0.0079,0.8787055777393353,15.23333358764648
2.0,1.0059474388777074,0.9715991360860782,52.5875,190.0,28.54999923706055,0.012,1.4315132518700004,0.0079,0.8508847167132932,15.23333358764648
2.0,0.980035054709645,0.9704035215175195,52.5875,190.0,28.54999923706055,0.012,1.42851982888,0.0079,0.8360188424966913,15.23333358764648
3.0,1.2355523371240464,1.0769309068580473,89.2,22.0,-2.716666698455811,0.0425,1.383863081,0.001,1.0641965087089589,13.91666698455811
3.0,1.2435204558696322,1.2080343938373561,89.2,22.0,-2.716666698455811,0.0425,1.509046455,0.001,1.0718337690452837,13.91666698455811
3.0,1.2405442112158294,1.2059739394637008,89.2,22.0,-2.716666698455811,0.0425,1.518826406,0.001,1.075347803144503,13.91666698455811
3.0,1.2307216561524323,1.1777819259139946,89.2,22.0,-2.716666698455811,0.0425,1.521760391,0.001,1.0758177526739865,13.91666698455811
3.0,1.2108923402808345,1.1249160611725681,89.2,22.0,-2.716666698455811,0.0425,1.51002445,0.001,1.0716545436876501,13.91666698455811
3.0,1.1976756087886562,1.1017980351294414,89.2,22.0,-2.716666698455811,0.0445,1.327139364,0.001,1.069518377718304,13.91666698455811
3.0,1.2043102932487346,1.1325554485495302,89.2,22.0,-2.716666698455811,0.0445,1.370171149,0.001,1.0755569521415176,13.91666698455811
3.0,1.206615846210391,1.147000492420865,89.2,22.0,-2.716666698455811,0.0445,1.451344743,0.001,1.0796654961267245,13.91666698455811
3.0,1.2054824515264362,1.1511057657664678,89.2,22.0,-2.716666698455811,0.0445,1.478728606,0.001,1.082090669531482,13.91666698455811
2.0,1.0769309068580473,1.1455551487485673,90.5,28.0,-2.066666603088379,0.032,1.285085575,0.0012,1.3033670853452795,15.21666717529297
2.0,1.2878538144269707,1.1776662008619605,90.5,28.0,-2.066666603088379,0.032,1.436674817,0.0012,1.3071249629731758,15.21666717529297
2.0,1.3357836200140312,1.1988309533891433,90.5,28.0,-2.066666603088379,0.032,1.505134474,0.0012,1.3094743642602509,15.21666717529297
2.0,1.3478774392582413,1.2130869490508145,90.5,28.0,-2.066666603088379,0.032,1.51198044,0.0012,1.3108574111626696,15.21666717529297
2.0,1.3550824305299307,1.2252880523769483,90.5,28.0,-2.066666603088379,0.032,1.474816626,0.0012,1.3121855017891066,15.21666717529297
2.0,1.3326670241247591,1.2249748483584117,90.5,28.0,-2.066666603088379,0.033,1.340831296,0.0012,1.3105498676874956,15.21666717529297
2.0,1.3501444633829536,1.2393519890192688,90.5,28.0,-2.066666603088379,0.033,1.407334963,0.0012,1.3130842401654717,15.21666717529297
2.0,1.356297584928203,1.2487647800031325,90.5,28.0,-2.066666603088379,0.033,1.474816626,0.0012,1.3145719159513247,15.21666717529297
2.0,1.3590351362982922,1.2561076004062361,90.5,28.0,-2.066666603088379,0.033,1.445476773,0.0012,1.3156967232616241,15.21666717529297
180.0,1.0769309068580473,0.9692923978331237,116.9283,1766.0,14.38333320617676,0.0096,1.512,0.1331,1.157629526676871,8.391667366027832
180.0,0.4454713203149688,0.9632119732854328,116.9283,1766.0,14.38333320617676,0.0096,1.458,0.1331,1.0736534146203094,8.391667366027832
180.0,0.32162205956918605,0.9585560128916747,116.9283,1766.0,14.38333320617676,0.0096,1.485,0.1331,1.0148457748236808,8.391667366027832
180.0,0.29438906536230536,0.9546712945054767,116.9283,1766.0,14.38333320617676,0.0096,1.458,0.1331,0.9702815697080133,8.391667366027832
180.0,0.24809335127160065,0.9500507722277736,116.9283,1766.0,14.38333320617676,0.0096,1.539,0.1331,0.9225251973501587,8.391667366027832
180.0,0.16436606687142488,0.9438429313651076,116.9283,1766.0,14.38333320617676,0.0096,1.377,0.1331,0.8636854197261783,8.391667366027832
180.0,0.11840606492456218,0.9381957678875602,116.9283,1766.0,14.38333320617676,0.0065,1.539,0.1331,1.6449878362203236,8.391667366027832
180.0,0.13707484945293913,0.9347751585674786,116.9283,1766.0,14.38333320617676,0.0065,1.485,0.1331,1.600561013798751,8.391667366027832
180.0,0.20005315019892556,0.9336030996720438,116.9283,1766.0,14.38333320617676,0.0065,1.323,0.1331,1.572539718247753,8.391667366027832
180.0,0.199554734825892,0.9298731294538445,116.9283,1766.0,14.38333320617676,0.0065,1.404,0.1331,1.5307981812241422,8.391667366027832
180.0,0.1833279618771903,0.925306230473625,116.9283,1766.0,14.38333320617676,0.0065,1.539,0.1331,1.486394123905496,8.391667366027832
180.0,0.16448257504223984,0.9204656159205459,116.9283,1766.0,14.38333320617676,0.0065,1.539,0.1331,1.44270238664699,8.391667366027832
180.0,0.1429451688283763,0.9153115396933891,116.9283,1766.0,14.38333320617676,0.0079,1.485,0.1331,1.3994188840807407,8.391667366027832
180.0,0.13967847694336466,0.9112615394099476,116.9283,1766.0,14.38333320617676,0.0079,1.431,0.1331,1.3642240894417532,8.391667366027832
180.0,0.13715038100493077,0.9072738325057944,116.9283,1766.0,14.38333320617676,0.0079,1.458,0.1331,1.3310012722950455,8.391667366027832
180.0,0.15169966305100246,0.9046398377079331,116.9283,1766.0,14.38333320617676,0.0079,1.458,0.1331,1.3063586472039437,8.391667366027832
180.0,0.1299115758067627,0.8991601418161818,116.9283,1766.0,14.38333320617676,0.0079,1.35,0.1331,1.2682322355213185,8.391667366027832
180.0,0.11988783131200946,0.8945500643068858,116.9283,1766.0,14.38333320617676,0.0079,1.377,0.1331,1.2360676486769253,8.391667366027832
180.0,0.10804840894885785,0.8897210244136743,116.9283,1766.0,14.38333320617676,0.0063,1.485,0.1331,1.2041360095753826,8.391667366027832
180.0,0.1271656584689722,0.8878011800624124,116.9283,1766.0,14.38333320617676,0.0063,1.431,0.1331,1.1875373442213306,8.391667366027832
180.0,0.1547436026870074,0.8869327652632988,116.9283,1766.0,14.38333320617676,0.0063,1.296,0.1331,1.1766001883764756,8.391667366027832
180.0,0.15739710865638137,0.8837241365430604,116.9283,1766.0,14.38333320617676,0.0063,1.377,0.1331,1.1551895338350702,8.391667366027832
180.0,0.15319932645419174,0.879824250199283,116.9283,1766.0,14.38333320617676,0.0063,1.485,0.1331,1.1313995030561779,8.391667366027832
180.0,0.15332862773245934,0.8764114120244402,116.9283,1766.0,14.38333320617676,0.0063,1.431,0.1331,1.110652759525889,8.391667366027832
18.0,1.345767720565747,1.0769309068580473,107.88,597.0,-2.233333349227905,0.00275,1.29,0.0492,0.855931778377924,10.65833282470703
18.0,1.318562650676497,0.517620031536026,107.88,597.0,-2.233333349227905,0.0016,1.23,0.0492,0.8474636404329813,10.65833282470703
18.0,1.2936067894709673,0.3520326436870012,107.88,597.0,-2.233333349227905,0.00145,1.22,0.0492,0.8397383528400465,10.65833282470703
16.0,0.6139320558348027,0.9261324410696943,99.26667,1012.0,25.26666641235352,0.0235,1.4,0.0591,0.815064497512712,8.958333969116211
16.0,0.6078086281362538,0.9261355397727878,99.26667,1012.0,25.26666641235352,0.0235,1.4,0.0591,0.7986853356108857,8.958333969116211
16.0,0.6021387876746345,0.9261355397727878,99.26667,1012.0,25.26666641235352,0.0235,1.4,0.0591,0.7837304486570441,8.958333969116211
16.0,0.5956213008717443,0.9261355397727878,99.26667,1012.0,25.26666641235352,0.0235,1.4,0.0591,0.7685603948460719,8.958333969116211
9.0,2.5468560200797623,1.2604196078264558,91.97464,425.0,-8.649999618530273,0.0043,0.99,0.0357,0.8283350779810932,14.79166698455811
9.0,2.4847640547165417,1.293695445757511,91.97464,425.0,-8.649999618530273,0.0018,1.31,0.0357,1.3160690402304374,14.79166698455811
